date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
1980-04-06,Ivory Coast,Gabon,4,1,Friendly,Abidjan,Ivory Coast,False
1980-04-08,Mexico,Honduras,5,0,Friendly,Toluca,Mexico,False
1980-04-13,Grenada,Guyana,2,3,FIFA World Cup qualification,St. George's,Grenada,False
1980-04-15,Guatemala,Mexico,2,4,Friendly,Guatemala,Guatemala,False
1980-04-16,Costa Rica,Honduras,1,1,Friendly,San José,Costa Rica,False
1980-04-16,German DR,Greece,2,0,Friendly,Leipzig,German DR,False
1980-04-16,Spain,Czechoslovakia,2,2,Friendly,Gijón,Spain,False
1980-04-19,Italy,Poland,2,2,Friendly,Turin,Italy,False
1980-04-20,Tanzania,Zambia,0,2,Friendly,Bulawayo,Zimbabwe,True
1980-04-20,Zimbabwe,Mozambique,6,0,Friendly,Salisbury,Zimbabwe,False
1980-04-21,Mozambique,Tanzania,0,2,Friendly,Bulawayo,Zimbabwe,True
1980-04-21,Zimbabwe,Zambia,2,1,Friendly,Salisbury,Zimbabwe,False
1980-04-26,Yugoslavia,Poland,2,1,Friendly,Borovo,Yugoslavia,False
1980-04-27,Malta,Libya,0,3,Friendly,Gzira,Malta,False
1980-04-29,Mexico,Guatemala,2,2,Friendly,Toluca,Mexico,False
1980-04-29,Sweden,Russia,1,5,Friendly,Malmö,Sweden,False
1980-04-30,Czechoslovakia,Hungary,1,0,Friendly,Košice,Czechoslovakia,False
1980-04-30,Ireland,Switzerland,2,0,Friendly,Dublin,Ireland,False
1980-04-30,Romania,Czechoslovakia,2,0,Friendly,Bucharest,Romania,False
1980-05-01,Senegal,Guinea,1,0,Friendly,Dakar,Senegal,False
1980-05-01,Thailand,Luxembourg,0,1,Friendly,Medan,Indonesia,True
1980-05-04,Zambia,Malawi,1,1,Friendly,Lusaka,Zambia,False
1980-05-07,Sweden,Denmark,0,1,Nordic Championship,Gothenburg,Sweden,False
1980-05-08,Libya,Gambia,2,1,FIFA World Cup qualification,Tripoli,Libya,False
1980-05-09,Korea Republic,Luxembourg,2,3,Friendly,Medan,Indonesia,True
1980-05-09,Martinique,Guadeloupe,1,0,Friendly,Fort-de-France,Martinique,False
1980-05-09,Panama,El Salvador,0,0,Friendly,Panama City,Panama,False
1980-05-11,Japan,Luxembourg,1,0,Friendly,Medan,Indonesia,True
1980-05-13,Burma,Luxembourg,2,0,Friendly,Medan,Indonesia,True
1980-05-13,England,Argentina,3,1,Friendly,London,England,False
1980-05-13,Germany,Poland,3,1,Friendly,Frankfurt am Main,Germany,False
1980-05-13,Haiti,El Salvador,2,0,Friendly,Port-au-Prince,Haiti,False
1980-05-14,Greece,Bulgaria,0,0,Friendly,Athens,Greece,False
1980-05-14,Korea Republic,Luxembourg,3,0,Friendly,Medan,Indonesia,True
1980-05-16,Ireland,Argentina,0,1,Friendly,Dublin,Ireland,False
1980-05-16,Northern Ireland,Scotland,1,0,British Championship,Belfast,Northern Ireland,False
1980-05-17,Wales,England,4,1,British Championship,Wrexham,Wales,False
1980-05-18,Ethiopia,Zambia,0,0,FIFA World Cup qualification,Addis Abeba,Ethiopia,False
1980-05-20,England,Northern Ireland,1,1,British Championship,London,England,False
1980-05-20,Guatemala,Costa Rica,0,0,Friendly,Guatemala,Guatemala,False
1980-05-21,Austria,Argentina,1,5,Friendly,Vienna,Austria,False
1980-05-21,Denmark,Spain,2,2,Friendly,Copenhagen,Denmark,False
1980-05-21,Scotland,Wales,1,0,British Championship,Glasgow,Scotland,False
1980-05-22,Finland,Sweden,0,2,Nordic Championship,Helsinki,Finland,False
1980-05-22,Norway,Bulgaria,1,0,Friendly,Oslo,Norway,False
1980-05-23,Russia,France,1,0,Friendly,Moscow,Soviet Union,False
1980-05-23,Wales,Northern Ireland,0,1,British Championship,Cardiff,Wales,False
1980-05-24,Scotland,England,0,2,British Championship,Glasgow,Scotland,False
1980-05-28,Poland,Scotland,1,0,Friendly,Poznań,Poland,False
1980-05-29,Costa Rica,Guatemala,2,1,Friendly,San José,Costa Rica,False
1980-05-31,Australia,England,1,2,Friendly,Sydney,Australia,False
1980-05-31,Hungary,Scotland,3,1,Friendly,Budapest,Hungary,False
1980-05-31,Sierra Leone,Algeria,2,2,FIFA World Cup qualification,Freetown,Sierra Leone,False
1980-06-01,Macau,Hong Kong,0,2,Friendly,Macau,Macau,False
1980-06-01,Zambia,Ethiopia,4,0,FIFA World Cup qualification,Ndola,Zambia,False
1980-06-02,Iceland,Wales,0,4,FIFA World Cup qualification,Reykjavík,Iceland,False
1980-06-04,Denmark,Norway,3,1,Nordic Championship,Copenhagen,Denmark,False
1980-06-04,El Salvador,Haiti,3,0,Friendly,San Salvador,El Salvador,False
1980-06-04,Finland,Bulgaria,0,2,FIFA World Cup qualification,Helsinki,Finland,False
1980-06-04,Hungary,Austria,1,1,Friendly,Budapest,Hungary,False
1980-06-06,Belgium,Romania,2,1,Friendly,Brussels,Belgium,False
1980-06-06,Honduras,Haiti,3,1,Friendly,Tegucigalpa,Honduras,False
1980-06-07,Zambia,Zimbabwe,2,1,Friendly,Ndola,Zambia,False
1980-06-08,Brazil,Mexico,2,0,Friendly,Rio de Janeiro,Brazil,False
1980-06-08,Tunisia,Morocco,0,1,Friendly,Tunis,Tunisia,False
1980-06-08,Zambia,Zimbabwe,1,3,Friendly,Lusaka,Zambia,False
1980-06-09,Hong Kong,Japan,1,3,Friendly,Guangzhou,China,True
1980-06-10,Honduras,Haiti,1,0,Friendly,San Pedro Sula,Honduras,False
1980-06-11,China,Japan,1,0,Friendly,Guangzhou,China,False
1980-06-11,Czechoslovakia,Germany,0,1,UEFA Euro,Rome,Italy,True
1980-06-11,Netherlands,Greece,1,0,UEFA Euro,Naples,Italy,True
1980-06-12,Belgium,England,1,1,UEFA Euro,Turin,Italy,True
1980-06-12,Guatemala,Haiti,1,2,Friendly,Guatemala,Guatemala,False
1980-06-12,Italy,Spain,0,0,UEFA Euro,Milan,Italy,False
1980-06-13,Algeria,Sierra Leone,3,1,FIFA World Cup qualification,Oran,Algeria,False
1980-06-13,China,Hong Kong,7,0,Friendly,Guangzhou,China,False
1980-06-13,Honduras,Panama,0,0,Friendly,Tegucigalpa,Honduras,False
1980-06-13,Togo,Nigeria,0,1,Friendly,Lomé,Togo,False
1980-06-14,Germany,Netherlands,3,2,UEFA Euro,Naples,Italy,True
1980-06-14,Greece,Czechoslovakia,1,3,UEFA Euro,Rome,Italy,True
1980-06-15,Australia,Northern Ireland,1,1,Friendly,Melbourne,Australia,False
1980-06-15,Belgium,Spain,2,1,UEFA Euro,Milan,Italy,True
1980-06-15,Brazil,Russia,1,2,Friendly,Rio de Janeiro,Brazil,False
1980-06-15,Honduras,Panama,2,0,Friendly,Tegucigalpa,Honduras,False
1980-06-15,Italy,England,1,0,UEFA Euro,Turin,Italy,False
1980-06-15,Malawi,Zambia,2,0,Friendly,Blantyre,Malawi,False
1980-06-17,Greece,Germany,0,0,UEFA Euro,Turin,Italy,True
1980-06-17,Netherlands,Czechoslovakia,1,1,UEFA Euro,Milan,Italy,True
1980-06-18,Australia,Northern Ireland,1,2,Friendly,Adelaide,Australia,False
1980-06-18,Hong Kong,Japan,0,2,Friendly,Guangzhou,China,True
1980-06-18,Italy,Belgium,0,0,UEFA Euro,Rome,Italy,False
1980-06-18,Spain,England,1,2,UEFA Euro,Naples,Italy,True
1980-06-18,Sweden,Israel,1,1,FIFA World Cup qualification,Solna,Sweden,False
1980-06-19,Madagascar,Tanzania,2,1,Friendly,Antananarivo,Madagascar,False
1980-06-21,Italy,Czechoslovakia,1,1,UEFA Euro,Naples,Italy,False
1980-06-22,Belgium,Germany,1,2,UEFA Euro,Rome,Italy,True
1980-06-22,Guinea,Lesotho,3,1,FIFA World Cup qualification,Conakry,Guinea,False
1980-06-22,Madagascar,Tanzania,1,1,Friendly,Antananarivo,Madagascar,False
1980-06-22,Poland,Iraq,3,0,Friendly,Warsaw,Poland,False
1980-06-22,Senegal,Morocco,0,1,FIFA World Cup qualification,Dakar,Senegal,False
1980-06-24,Brazil,Chile,2,1,Friendly,Belo Horizonte,Brazil,False
1980-06-24,Congo,Guinea,1,1,Friendly,Brazzaville,Congo,False
1980-06-24,Costa Rica,Cuba,3,0,Friendly,San José,Costa Rica,False
1980-06-25,Congo DR,Congo,1,2,Friendly,Kinshasa,Zaïre,False
1980-06-25,Iceland,Finland,1,1,Friendly,Reykjavík,Iceland,False
1980-06-27,Congo DR,Gabon,1,1,Friendly,Kinshasa,Zaïre,False
1980-06-29,Brazil,Poland,1,1,Friendly,São Paulo,Brazil,False
1980-06-29,Cameroon,Malawi,3,0,FIFA World Cup qualification,Yaoundé,Cameroon,False
1980-06-29,Tunisia,Nigeria,2,0,FIFA World Cup qualification,Tunis,Tunisia,False
1980-06-29,Zambia,Kenya,5,0,Friendly,Ndola,Zambia,False
1980-06-30,Iceland,Faroe Islands,2,1,Friendly,Akureyri,Iceland,False
1980-07-02,Bolivia,Poland,0,1,Friendly,Santa Cruz,Bolivia,False
1980-07-02,Faroe Islands,Greenland,6,0,Friendly,Sauðárkrókur,Iceland,True
1980-07-02,Mauritania,Senegal,1,3,Friendly,Nouakchott,Mauritania,False
1980-07-02,Panama,Guatemala,0,2,FIFA World Cup qualification,Panama City,Panama,False
1980-07-03,Iceland,Greenland,4,1,Friendly,Húsavík,Iceland,False
1980-07-05,Kenya,Tanzania,3,1,FIFA World Cup qualification,Nairobi,Kenya,False
1980-07-06,Gambia,Libya,0,0,FIFA World Cup qualification,Banjul,Gambia,False
1980-07-06,Lesotho,Guinea,1,1,FIFA World Cup qualification,Maseru,Lesotho,False
1980-07-06,Malawi,Zimbabwe,0,1,Friendly,Blantyre,Malawi,False
1980-07-06,Morocco,Senegal,0,0,FIFA World Cup qualification,Casablanca,Morocco,False
1980-07-08,Malawi,Zimbabwe,1,1,Friendly,Blantyre,Malawi,False
1980-07-09,Colombia,Poland,1,4,Friendly,Bogotá,Colombia,False
1980-07-10,Fiji,Tahiti,1,1,Friendly,Suva,Fiji,False
1980-07-12,Nigeria,Tunisia,2,0,FIFA World Cup qualification,Lagos,Nigeria,False
1980-07-12,Russia,Denmark,2,0,Friendly,Moscow,Soviet Union,False
1980-07-13,Congo DR,Mozambique,5,2,FIFA World Cup qualification,Kinshasa,Zaïre,False
1980-07-14,Norway,Iceland,3,1,Friendly,Oslo,Norway,False
1980-07-16,Guatemala,Honduras,1,1,Friendly,Guatemala,Guatemala,False
1980-07-16,Niger,Somalia,0,0,FIFA World Cup qualification,Niamey,Niger,False
1980-07-17,Sweden,Iceland,1,1,Friendly,Halmstad,Sweden,False
1980-07-18,Uruguay,Peru,0,0,Friendly,Montevideo,Uruguay,False
1980-07-19,Tanzania,Kenya,5,0,FIFA World Cup qualification,Dar es Salaam,Tanzania,False
1980-07-20,Malawi,Cameroon,1,1,FIFA World Cup qualification,Blantyre,Malawi,False
1980-07-27,Mozambique,Congo DR,1,2,FIFA World Cup qualification,Maputo,Mozambique,False
1980-07-27,Somalia,Niger,1,1,FIFA World Cup qualification,Mogadishu,Somalia,False
1980-07-30,Panama,Honduras,0,2,FIFA World Cup qualification,Panama City,Panama,False
1980-08-01,Haiti,Trinidad and Tobago,2,0,FIFA World Cup qualification,Port-au-Prince,Haiti,False
1980-08-05,United Arab Emirates,Iran,0,2,Friendly,al-Ain,United Arab Emirates,False
1980-08-07,United Arab Emirates,Iran,0,3,Friendly,Abu Dhabi,United Arab Emirates,False
1980-08-10,Mozambique,Lesotho,6,1,African Cup of Nations qualification,Maputo,Mozambique,False
1980-08-10,Panama,Costa Rica,1,1,FIFA World Cup qualification,Panama City,Panama,False
1980-08-17,Cuba,Suriname,3,0,FIFA World Cup qualification,Havana,Cuba,False
1980-08-17,Guatemala,El Salvador,1,1,Friendly,Guatemala,Guatemala,False
1980-08-17,Trinidad and Tobago,Haiti,1,0,FIFA World Cup qualification,San Fernando,Trinidad and Tobago,False
1980-08-20,Hungary,Sweden,2,0,Friendly,Budapest,Hungary,False
1980-08-20,New Zealand,Mexico,4,0,Friendly,Auckland,New Zealand,False
1980-08-21,Norway,Finland,6,1,Nordic Championship,Oslo,Norway,False
1980-08-21,Uruguay,Chile,0,0,Friendly,Montevideo,Uruguay,False
1980-08-23,Indonesia,Thailand,2,1,Korea Cup,Seoul,Korea Republic,True
1980-08-23,Korea Republic,Malaysia,2,0,Korea Cup,Seoul,Korea Republic,False
1980-08-24,Australia,Mexico,2,2,Friendly,Sydney,Australia,False
1980-08-24,Lesotho,Mozambique,2,1,African Cup of Nations qualification,Maseru,Lesotho,False
1980-08-24,Panama,El Salvador,1,3,FIFA World Cup qualification,Panama City,Panama,False
1980-08-25,Bahrain,Malaysia,1,1,Korea Cup,Seoul,Korea Republic,True
1980-08-25,Korea Republic,Indonesia,3,0,Korea Cup,Chuncheon,Korea Republic,False
1980-08-26,Australia,Mexico,1,1,Friendly,Melbourne,Australia,False
1980-08-26,Bolivia,Paraguay,1,1,Copa Paz del Chaco,La Paz,Bolivia,False
1980-08-27,Bahrain,Indonesia,2,3,Korea Cup,Seoul,Korea Republic,True
1980-08-27,Brazil,Uruguay,1,0,Friendly,Fortaleza,Brazil,False
1980-08-27,Hungary,Russia,1,4,Friendly,Budapest,Hungary,False
1980-08-27,Korea Republic,Thailand,4,0,Korea Cup,Daejeon,Korea Republic,False
1980-08-27,Romania,Yugoslavia,4,1,Balkan Cup,Bucharest,Romania,False
1980-08-27,Switzerland,Denmark,1,1,Friendly,Lausanne,Switzerland,False
1980-08-28,Bolivia,Paraguay,1,3,Friendly,Santa Cruz,Bolivia,False
1980-08-29,Korea Republic,Bahrain,5,0,Korea Cup,Gwangju,Korea Republic,False
1980-08-29,Malaysia,Thailand,1,4,Korea Cup,Seoul,Korea Republic,True
1980-08-30,Fiji,Mexico,0,2,Friendly,Suva,Fiji,False
1980-08-30,Zimbabwe,Zambia,1,1,Friendly,Bulawayo,Zimbabwe,False
1980-08-31,Bahrain,Thailand,0,1,Korea Cup,Seoul,Korea Republic,True
1980-08-31,Indonesia,Malaysia,1,1,Korea Cup,Seoul,Korea Republic,True
1980-08-31,Zimbabwe,Zambia,1,2,Friendly,Salisbury,Zimbabwe,False
1980-09-02,Korea Republic,Indonesia,2,0,Korea Cup,Seoul,Korea Republic,False
1980-09-02,Tahiti,Mexico,0,1,Friendly,Pirae,French Polynesia,False
1980-09-03,Albania,Finland,2,0,FIFA World Cup qualification,Tirana,Albania,False
1980-09-03,Iceland,Russia,1,2,FIFA World Cup qualification,Reykjavík,Iceland,False
1980-09-07,Suriname,Cuba,0,0,FIFA World Cup qualification,Paramaribo,Suriname,False
1980-09-09,Singapore,Korea Republic,0,2,Friendly,Kallang,Singapore,False
1980-09-10,Bulgaria,Romania,1,2,Friendly,Varna,Bulgaria,False
1980-09-10,England,Norway,4,0,FIFA World Cup qualification,London,England,False
1980-09-10,Ireland,Netherlands,2,1,FIFA World Cup qualification,Dublin,Ireland,False
1980-09-10,Luxembourg,Yugoslavia,0,5,FIFA World Cup qualification,Luxembourg,Luxembourg,False
1980-09-10,Sweden,Scotland,0,1,FIFA World Cup qualification,Solna,Sweden,False
1980-09-10,Switzerland,Germany,2,3,Friendly,Berne,Switzerland,False
1980-09-12,Haiti,Curaçao,1,0,FIFA World Cup qualification,Port-au-Prince,Haiti,False
1980-09-14,Madagascar,Mauritius,0,0,African Cup of Nations qualification,Antananarivo,Madagascar,False
1980-09-15,Canada,New Zealand,4,0,Friendly,Vancouver,Canada,False
1980-09-15,Kuwait,United Arab Emirates,1,1,AFC Asian Cup,Kuwait City,Kuwait,False
1980-09-16,Korea DPR,Bangladesh,3,2,AFC Asian Cup,Kuwait City,Kuwait,True
1980-09-16,Malaysia,Korea Republic,1,1,AFC Asian Cup,Kuwait City,Kuwait,True
1980-09-17,Canada,New Zealand,3,0,Friendly,Edmonton,Canada,False
1980-09-17,Iran,Syria,0,0,AFC Asian Cup,Kuwait City,Kuwait,True
1980-09-17,Qatar,United Arab Emirates,2,1,AFC Asian Cup,Kuwait City,Kuwait,True
1980-09-18,Argentina,Chile,2,2,Friendly,Mendoza,Argentina,False
1980-09-18,Korea DPR,China,2,1,AFC Asian Cup,Kuwait City,Kuwait,True
1980-09-18,Kuwait,Malaysia,3,1,AFC Asian Cup,Kuwait City,Kuwait,False
1980-09-18,Paraguay,Bolivia,2,1,Copa Paz del Chaco,Asunción,Paraguay,False
1980-09-19,Bangladesh,Syria,0,1,AFC Asian Cup,Kuwait City,Kuwait,True
1980-09-19,Libya,Syria,1,1,Friendly,Tripoli,Libya,False
1980-09-19,Qatar,Korea Republic,0,2,AFC Asian Cup,Kuwait City,Kuwait,True
1980-09-20,China,Iran,2,2,AFC Asian Cup,Kuwait City,Kuwait,True
1980-09-20,United Arab Emirates,Malaysia,0,2,AFC Asian Cup,Kuwait City,Kuwait,True
1980-09-21,Kuwait,Korea Republic,0,3,AFC Asian Cup,Kuwait City,Kuwait,False
1980-09-22,Bangladesh,Iran,0,7,AFC Asian Cup,Kuwait City,Kuwait,True
1980-09-23,Malaysia,Qatar,1,1,AFC Asian Cup,Kuwait City,Kuwait,True
1980-09-23,Syria,China,1,0,AFC Asian Cup,Kuwait City,Kuwait,True
1980-09-24,Bulgaria,Sweden,2,3,Friendly,Burgas,Bulgaria,False
1980-09-24,Finland,Austria,0,2,FIFA World Cup qualification,Helsinki,Finland,False
1980-09-24,Hungary,Spain,2,2,Friendly,Budapest,Hungary,False
1980-09-24,Iran,Korea DPR,3,2,AFC Asian Cup,Kuwait City,Kuwait,True
1980-09-24,Italy,Portugal,3,1,Friendly,Genoa,Italy,False
1980-09-24,Korea Republic,United Arab Emirates,4,1,AFC Asian Cup,Kuwait City,Kuwait,True
1980-09-24,Norway,Romania,1,1,FIFA World Cup qualification,Oslo,Norway,False
1980-09-24,Poland,Czechoslovakia,1,1,Friendly,Chorzów,Poland,False
1980-09-24,Turkey,Iceland,1,3,FIFA World Cup qualification,Izmir,Turkey,False
1980-09-25,China,Bangladesh,6,0,AFC Asian Cup,Kuwait City,Kuwait,True
1980-09-25,Kuwait,Qatar,4,0,AFC Asian Cup,Kuwait City,Kuwait,False
1980-09-25,Paraguay,Brazil,1,2,Friendly,Asunción,Paraguay,False
1980-09-26,Syria,Korea DPR,1,2,AFC Asian Cup,Kuwait City,Kuwait,True
1980-09-27,Yugoslavia,Denmark,2,1,FIFA World Cup qualification,Ljubljana,Yugoslavia,False
1980-09-28,Guyana,Suriname,0,1,FIFA World Cup qualification,Georgetown,Guyana,False
1980-09-28,Korea Republic,Korea DPR,2,1,AFC Asian Cup,Kuwait City,Kuwait,True
1980-09-28,Kuwait,Iran,2,1,AFC Asian Cup,Kuwait City,Kuwait,False
1980-09-28,Mali,Mauritania,2,0,African Cup of Nations qualification,Bamako,Mali,False
1980-09-28,Mauritius,Madagascar,1,1,African Cup of Nations qualification,Curepipe,Mauritius,False
1980-09-28,Turkey,Northern Cyprus,5,0,Friendly,Izmir,Turkey,False
1980-09-29,Iran,Korea DPR,3,0,AFC Asian Cup,Kuwait City,Kuwait,True
1980-09-30,El Salvador,Guatemala,3,2,Friendly,San Salvador,El Salvador,False
1980-09-30,Kuwait,Korea Republic,3,0,AFC Asian Cup,Kuwait City,Kuwait,False
1980-09-30,Northern Cyprus,Saudi Arabia,0,2,Friendly,Izmir,Turkey,True
1980-10-01,Costa Rica,Honduras,2,3,FIFA World Cup qualification,San José,Costa Rica,False
1980-10-01,Turkey,Libya,1,2,Friendly,Izmir,Turkey,False
1980-10-03,Turkey,Saudi Arabia,3,0,Friendly,Izmir,Turkey,False
1980-10-04,Libya,Saudi Arabia,2,0,Friendly,Izmir,Turkey,True
1980-10-04,Luxembourg,USA,0,2,Friendly,Luxembourg,Luxembourg,False
1980-10-05,El Salvador,Panama,4,1,FIFA World Cup qualification,San Salvador,El Salvador,False
1980-10-07,Portugal,USA,1,1,Friendly,Lisbon,Portugal,False
1980-10-08,Austria,Hungary,3,1,Friendly,Vienna,Austria,False
1980-10-08,Czechoslovakia,German DR,0,1,Friendly,Prague,Czechoslovakia,False
1980-10-09,Argentina,Bulgaria,2,0,Friendly,Buenos Aires,Argentina,False
1980-10-11,Cyprus,France,0,7,FIFA World Cup qualification,Limassol,Cyprus,False
1980-10-11,Luxembourg,Italy,0,2,FIFA World Cup qualification,Luxembourg,Luxembourg,False
1980-10-11,Netherlands,Germany,1,1,Friendly,Eindhoven,Netherlands,False
1980-10-12,Argentina,Poland,2,1,Friendly,Buenos Aires,Argentina,False
1980-10-12,Cameroon,Zimbabwe,2,0,FIFA World Cup qualification,Douala,Cameroon,False
1980-10-12,Guatemala,Costa Rica,0,0,FIFA World Cup qualification,Guatemala,Guatemala,False
1980-10-12,Mauritania,Mali,2,1,African Cup of Nations qualification,Nouakchott,Mauritania,False
1980-10-12,Suriname,Guyana,4,0,FIFA World Cup qualification,Paramaribo,Suriname,False
1980-10-15,Argentina,Czechoslovakia,1,0,Friendly,Buenos Aires,Argentina,False
1980-10-15,Denmark,Greece,0,1,FIFA World Cup qualification,Copenhagen,Denmark,False
1980-10-15,German DR,Spain,0,0,Friendly,Leipzig,German DR,False
1980-10-15,Ireland,Belgium,1,1,FIFA World Cup qualification,Dublin,Ireland,False
1980-10-15,Northern Ireland,Sweden,3,0,FIFA World Cup qualification,Belfast,Northern Ireland,False
1980-10-15,Romania,England,2,1,FIFA World Cup qualification,Bucharest,Romania,False
1980-10-15,Russia,Iceland,5,0,FIFA World Cup qualification,Moscow,Soviet Union,True
1980-10-15,Scotland,Portugal,0,0,FIFA World Cup qualification,Glasgow,Scotland,False
1980-10-15,Wales,Turkey,4,0,FIFA World Cup qualification,Cardiff,Wales,False
1980-10-17,Malaysia,Burma,3,2,Merdeka Tournament,Kuala Lumpur,Malaysia,False
1980-10-17,Morocco,Thailand,2,1,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1980-10-18,Canada,Mexico,1,1,FIFA World Cup qualification,Toronto,Canada,False
1980-10-19,Bulgaria,Albania,2,1,FIFA World Cup qualification,Sofia,Bulgaria,False
1980-10-20,Burma,Morocco,2,2,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1980-10-20,Malaysia,Thailand,2,2,Merdeka Tournament,Kuala Lumpur,Malaysia,False
1980-10-21,Indonesia,New Zealand,0,0,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1980-10-22,Burma,Thailand,1,2,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1980-10-22,Trinidad and Tobago,Guyana,1,1,Friendly,Port of Spain,Trinidad and Tobago,False
1980-10-24,Burma,New Zealand,1,1,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1980-10-24,Trinidad and Tobago,Guyana,2,0,Friendly,Port of Spain,Trinidad and Tobago,False
1980-10-25,Liberia,Mali,1,1,Friendly,Monrovia,Liberia,False
1980-10-25,USA,Canada,0,0,FIFA World Cup qualification,Fort Lauderdale,USA,False
1980-10-26,Honduras,Guatemala,0,0,FIFA World Cup qualification,Tegucigalpa,Honduras,False
1980-10-26,Indonesia,Thailand,1,1,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1980-10-26,Malawi,Zimbabwe,0,1,African Cup of Nations qualification,Blantyre,Malawi,False
1980-10-26,Morocco,New Zealand,3,0,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1980-10-28,France,Ireland,2,0,FIFA World Cup qualification,Paris,France,False
1980-10-28,New Zealand,Thailand,1,1,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1980-10-29,Indonesia,Morocco,0,2,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1980-10-29,Switzerland,Norway,1,2,FIFA World Cup qualification,Berne,Switzerland,False
1980-10-30,Brazil,Paraguay,6,0,Friendly,Goiânia,Brazil,False
1980-10-30,Malaysia,New Zealand,2,0,Merdeka Tournament,Kuala Lumpur,Malaysia,False
1980-10-31,Burma,Indonesia,1,0,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1980-11-01,Canada,USA,2,1,FIFA World Cup qualification,Vancouver,Canada,False
1980-11-01,Italy,Denmark,2,0,FIFA World Cup qualification,Rome,Italy,False
1980-11-01,Tanzania,Madagascar,0,0,Friendly,Dar es Salaam,Tanzania,False
1980-11-01,Zambia,Angola,0,0,Friendly,Lusaka,Zambia,False
1980-11-02,Malaysia,Morocco,1,2,Merdeka Tournament,Kuala Lumpur,Malaysia,False
1980-11-02,Zambia,Angola,1,1,Friendly,Lusaka,Zambia,False
1980-11-05,Costa Rica,Panama,2,0,FIFA World Cup qualification,San José,Costa Rica,False
1980-11-09,Bolivia,Uruguay,1,3,Friendly,Cochabamba,Bolivia,False
1980-11-09,Cuba,Guyana,1,0,FIFA World Cup qualification,Havana,Cuba,False
1980-11-09,Guatemala,El Salvador,0,0,FIFA World Cup qualification,Guatemala,Guatemala,False
1980-11-09,Honduras,Canada,2,0,Friendly,Tegucigalpa,Honduras,False
1980-11-09,Liberia,Gambia,0,0,African Cup of Nations qualification,Monrovia,Liberia,False
1980-11-09,Mexico,USA,5,1,FIFA World Cup qualification,Mexico City,Mexico,False
1980-11-09,Senegal,Mauritania,3,0,Friendly,Dakar,Senegal,False
1980-11-09,Trinidad and Tobago,Curaçao,0,0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False
1980-11-09,Zimbabwe,Malawi,1,1,African Cup of Nations qualification,Salisbury,Zimbabwe,False
1980-11-11,Greece,Australia,3,3,Friendly,Athens,Greece,False
1980-11-11,Guatemala,Canada,0,1,Friendly,Guatemala,Guatemala,False
1980-11-12,Ethiopia,Mozambique,3,2,Friendly,Addis Abeba,Ethiopia,False
1980-11-12,Israel,Sweden,0,0,FIFA World Cup qualification,Ramat-Gan,Israel,False
1980-11-12,Peru,Uruguay,1,1,Friendly,Lima,Peru,False
1980-11-12,Spain,Poland,1,2,Friendly,Barcelona,Spain,False
1980-11-14,Sudan,Tanzania,0,1,CECAFA Cup,Khartoum,Sudan,False
1980-11-15,Austria,Albania,5,0,FIFA World Cup qualification,Vienna,Austria,False
1980-11-15,Benin,Niger,1,0,Friendly,Cotonou,Benin,False
1980-11-15,Italy,Yugoslavia,2,0,FIFA World Cup qualification,Turin,Italy,False
1980-11-16,Brunei,Western Australia,0,2,King's Cup,Bangkok,Thailand,True
1980-11-16,Guatemala,Panama,5,0,FIFA World Cup qualification,Guatemala,Guatemala,False
1980-11-16,Honduras,Costa Rica,1,1,FIFA World Cup qualification,Tegucigalpa,Honduras,False
1980-11-16,Madagascar,Congo DR,1,1,FIFA World Cup qualification,Antananarivo,Madagascar,False
1980-11-16,Malawi,Zanzibar,1,0,CECAFA Cup,Port Sudan,Sudan,True
1980-11-16,Mexico,Canada,1,1,FIFA World Cup qualification,Mexico City,Mexico,False
1980-11-16,Morocco,Zambia,2,0,FIFA World Cup qualification,Fès,Morocco,False
1980-11-16,Zimbabwe,Cameroon,1,0,FIFA World Cup qualification,Harare,Zimbabwe,False
1980-11-17,Senegal,Sierra Leone,2,0,African Cup of Nations qualification,Dakar,Senegal,False
1980-11-17,Somalia,Tanzania,1,1,CECAFA Cup,Khartoum,Sudan,True
1980-11-19,Belgium,Netherlands,1,0,FIFA World Cup qualification,Brussels,Belgium,False
1980-11-19,Denmark,Luxembourg,4,0,FIFA World Cup qualification,Copenhagen,Denmark,False
1980-11-19,England,Switzerland,2,1,FIFA World Cup qualification,London,England,False
1980-11-19,German DR,Hungary,2,0,Friendly,Halle,German DR,False
1980-11-19,Germany,France,4,1,Friendly,Hanover,Germany,False
1980-11-19,Ireland,Cyprus,6,0,FIFA World Cup qualification,Dublin,Ireland,False
1980-11-19,Kenya,Malawi,0,1,CECAFA Cup,Port Sudan,Sudan,True
