date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2007-07-01,Åland Islands,Bermuda,0,2,Island Games,Rhodos,Greece,True
2007-07-01,Rhodes,Frøya,3,1,Island Games,Rhodos,Greece,False
2007-07-01,Western Isles,Gotland,2,1,Island Games,Rhodos,Greece,True
2007-07-02,Argentina,Colombia,4,2,Copa América,Maracaibo,Venezuela,True
2007-07-02,Iran,Jamaica,8,1,Friendly,Teheran,Iran,False
2007-07-02,Iraq,Uzbekistan,0,2,Friendly,Paju,Korea Republic,True
2007-07-02,Thailand,Qatar,2,0,Friendly,Bangkok,Thailand,False
2007-07-02,USA,Paraguay,1,3,Copa América,Barinas,Venezuela,True
2007-07-02,Gibraltar,Menorca,2,1,Island Games,Rhodos,Greece,True
2007-07-02,Ynys Môn,Åland Islands,0,2,Island Games,Rhodos,Greece,True
2007-07-02,Saare County,Frøya,2,3,Island Games,Rhodos,Greece,True
2007-07-02,Gotland,Western Isles,1,3,Island Games,Rhodos,Greece,True
2007-07-03,Peru,Bolivia,2,2,Copa América,Mérida,Venezuela,True
2007-07-03,Venezuela,Uruguay,0,0,Copa América,Mérida,Venezuela,False
2007-07-04,Brazil,Ecuador,1,0,Copa América,Puerto la Cruz,Venezuela,True
2007-07-04,Mexico,Chile,0,0,Copa América,Puerto la Cruz,Venezuela,True
2007-07-04,Saudi Arabia,Korea DPR,1,1,Friendly,Singapore,Singapore,True
2007-07-04,Menorca,Ynys Môn,6,1,Island Games,Rhodos,Greece,True
2007-07-04,Jersey,Åland Islands,1,0,Island Games,Rhodos,Greece,True
2007-07-04,Frøya,Gotland,0,3,Island Games,Rhodos,Greece,True
2007-07-04,Gibraltar,Bermuda,2,0,Island Games,Rhodos,Greece,True
2007-07-04,Rhodes,Western Isles,1,0,Island Games,Rhodos,Greece,False
2007-07-05,Argentina,Paraguay,1,0,Copa América,Barquisimeto,Venezuela,True
2007-07-05,Colombia,USA,1,0,Copa América,Barquisimeto,Venezuela,True
2007-07-05,Korea Republic,Uzbekistan,2,1,Friendly,Seoul,Korea Republic,False
2007-07-05,Menorca,Saare County,4,1,Island Games,Rhodos,Greece,True
2007-07-05,Åland Islands,Frøya,3,1,Island Games,Rhodos,Greece,True
2007-07-05,Jersey,Gotland,1,0,Island Games,Rhodos,Greece,True
2007-07-05,Bermuda,Western Isles,0,1,Island Games,Rhodos,Greece,True
2007-07-05,Rhodes,Gibraltar,0,4,Island Games,Rhodos,Greece,False
2007-07-06,Malawi,Namibia,1,2,Friendly,Blantyre,Malawi,False
2007-07-07,Chile,Brazil,1,6,Copa América,Puerto la Cruz,Venezuela,True
2007-07-07,Thailand,Iraq,1,1,AFC Asian Cup,Bangkok,Thailand,False
2007-07-07,Venezuela,Uruguay,1,4,Copa América,San Cristóbal,Venezuela,False
2007-07-08,Argentina,Peru,4,0,Copa América,Barquisimeto,Venezuela,True
2007-07-08,Australia,Oman,1,1,AFC Asian Cup,Bangkok,Thailand,True
2007-07-08,Mexico,Paraguay,6,0,Copa América,Maturín,Venezuela,True
2007-07-08,Vietnam,United Arab Emirates,2,0,AFC Asian Cup,Hanoi,Vietnam,False
2007-07-09,Japan,Qatar,1,1,AFC Asian Cup,Hanoi,Vietnam,True
2007-07-10,Indonesia,Bahrain,2,1,AFC Asian Cup,Jakarta,Indonesia,False
2007-07-10,Malaysia,China,1,5,AFC Asian Cup,Kuala Lumpur,Malaysia,False
2007-07-10,Uruguay,Brazil,2,2,Copa América,Maracaibo,Venezuela,True
2007-07-11,Iran,Uzbekistan,2,1,AFC Asian Cup,Kuala Lumpur,Malaysia,True
2007-07-11,Korea Republic,Saudi Arabia,1,1,AFC Asian Cup,Jakarta,Indonesia,True
2007-07-11,Mexico,Argentina,0,3,Copa América,Puerto Ordaz,Venezuela,True
2007-07-12,Thailand,Oman,2,0,AFC Asian Cup,Bangkok,Thailand,False
2007-07-12,Vietnam,Qatar,1,1,AFC Asian Cup,Hanoi,Vietnam,False
2007-07-13,Iraq,Australia,3,1,AFC Asian Cup,Bangkok,Thailand,True
2007-07-13,Solomon Islands,Papua New Guinea,2,1,Friendly,Honiara,Solomon Islands,False
2007-07-13,United Arab Emirates,Japan,1,3,AFC Asian Cup,Hanoi,Vietnam,True
2007-07-14,Indonesia,Saudi Arabia,1,2,AFC Asian Cup,Jakarta,Indonesia,False
2007-07-14,Malaysia,Uzbekistan,0,5,AFC Asian Cup,Kuala Lumpur,Malaysia,False
2007-07-14,Mexico,Uruguay,3,1,Copa América,Caracas,Venezuela,True
2007-07-15,Bahrain,Korea Republic,2,1,AFC Asian Cup,Jakarta,Indonesia,True
2007-07-15,Brazil,Argentina,3,0,Copa América,Maracaibo,Venezuela,True
2007-07-15,China,Iran,2,2,AFC Asian Cup,Kuala Lumpur,Malaysia,True
2007-07-16,Oman,Iraq,0,0,AFC Asian Cup,Bangkok,Thailand,True
2007-07-16,Qatar,United Arab Emirates,1,2,AFC Asian Cup,Ho Chi Minh City,Vietnam,True
2007-07-16,Thailand,Australia,0,4,AFC Asian Cup,Bangkok,Thailand,False
2007-07-16,Vietnam,Japan,1,4,AFC Asian Cup,Hanoi,Vietnam,False
2007-07-17,New Caledonia,Vanuatu,5,3,Friendly,Nouméa,New Caledonia,False
2007-07-18,Indonesia,Korea Republic,0,1,AFC Asian Cup,Jakarta,Indonesia,False
2007-07-18,Malaysia,Iran,0,2,AFC Asian Cup,Kuala Lumpur,Malaysia,False
2007-07-18,Saudi Arabia,Bahrain,4,0,AFC Asian Cup,Palembang,Indonesia,True
2007-07-18,Uzbekistan,China,3,0,AFC Asian Cup,Shah Alam,Malaysia,True
2007-07-19,Madagascar,Mayotte,2,2,Friendly,Antananarivo,Madagascar,False
2007-07-19,New Caledonia,Vanuatu,0,2,Friendly,Nouméa,New Caledonia,False
2007-07-21,Iraq,Vietnam,2,0,AFC Asian Cup,Bangkok,Thailand,True
2007-07-21,Japan,Australia,1,1,AFC Asian Cup,Hanoi,Vietnam,True
2007-07-22,Iran,Korea Republic,0,0,AFC Asian Cup,Kuala Lumpur,Malaysia,True
2007-07-22,Saudi Arabia,Uzbekistan,2,1,AFC Asian Cup,Jakarta,Indonesia,True
2007-07-23,Botswana,Zambia,0,0,Friendly,Orapa,Botswana,False
2007-07-25,Iraq,Korea Republic,0,0,AFC Asian Cup,Kuala Lumpur,Malaysia,True
2007-07-25,Japan,Saudi Arabia,2,3,AFC Asian Cup,Hanoi,Vietnam,True
2007-07-28,Angola,Lesotho,2,0,COSAFA Cup,Gaborone,Botswana,True
2007-07-28,Botswana,Namibia,1,0,COSAFA Cup,Gaborone,Botswana,False
2007-07-28,Korea Republic,Japan,0,0,AFC Asian Cup,Palembang,Indonesia,True
2007-07-29,Botswana,Angola,0,0,COSAFA Cup,Gaborone,Botswana,False
2007-07-29,Iraq,Saudi Arabia,1,0,AFC Asian Cup,Jakarta,Indonesia,True
2007-07-29,Lesotho,Namibia,2,3,COSAFA Cup,Gaborone,Botswana,True
2007-07-29,Madagascar,Congo DR,0,0,Friendly,Antananarivo,Madagascar,False
2007-08-17,India,Cambodia,6,0,Nehru Cup,New Delhi,India,False
2007-08-18,Bangladesh,Syria,0,2,Nehru Cup,New Delhi,India,True
2007-08-19,Kyrgyzstan,Cambodia,4,3,Nehru Cup,New Delhi,India,True
2007-08-20,Burma,Lesotho,1,0,Merdeka Tournament,Petaling Jaya,Malaysia,True
2007-08-20,India,Bangladesh,1,0,Nehru Cup,New Delhi,India,False
2007-08-20,Mozambique,Zimbabwe,0,0,Friendly,Beira,Mozambique,False
2007-08-21,Benin,Gabon,2,2,Friendly,Creil,France,True
2007-08-21,Ghana,Senegal,1,1,Friendly,London,England,True
2007-08-21,Syria,Kyrgyzstan,4,1,Nehru Cup,New Delhi,India,True
2007-08-22,Albania,Malta,3,0,Friendly,Tirana,Albania,False
2007-08-22,Algeria,Brazil,0,2,Friendly,Montpellier,France,True
2007-08-22,Armenia,Portugal,1,1,UEFA Euro qualification,Yerevan,Armenia,False
2007-08-22,Austria,Czech Republic,1,1,Friendly,Vienna,Austria,False
2007-08-22,Bangladesh,Cambodia,1,1,Nehru Cup,New Delhi,India,True
2007-08-22,Belarus,Israel,2,1,Friendly,Minsk,Belarus,False
2007-08-22,Belgium,Serbia,3,2,UEFA Euro qualification,Brussels,Belgium,False
2007-08-22,Bosnia-Herzegovina,Croatia,3,5,Friendly,Sarajevo,Bosnia-Herzegovina,False
2007-08-22,Bulgaria,Wales,0,1,Friendly,Burgas,Bulgaria,False
2007-08-22,Congo DR,Angola,3,1,Friendly,Kinshasa,Congo DR,False
2007-08-22,Costa Rica,Peru,1,1,Friendly,San José,Costa Rica,False
2007-08-22,Denmark,Ireland,0,4,Friendly,Århus,Denmark,False
2007-08-22,Ecuador,Bolivia,1,0,Friendly,Quito,Ecuador,False
2007-08-22,El Salvador,Honduras,2,0,Friendly,San Salvador,El Salvador,False
2007-08-22,England,Germany,1,2,Friendly,London,England,False
2007-08-22,Estonia,Andorra,2,1,UEFA Euro qualification,Tallinn,Estonia,False
2007-08-22,Finland,Kazakhstan,2,1,UEFA Euro qualification,Tampere,Finland,False
2007-08-22,Greece,Spain,2,3,Friendly,Salonica,Greece,False
2007-08-22,Hungary,Italy,3,1,Friendly,Budapest,Hungary,False
2007-08-22,Iceland,Canada,1,1,Friendly,Reykjavík,Iceland,False
2007-08-22,Ivory Coast,Egypt,0,0,Friendly,Paris,France,True
2007-08-22,Japan,Cameroon,2,0,Friendly,Ōita,Japan,False
2007-08-22,Latvia,Moldova,1,2,Friendly,Riga,Latvia,False
2007-08-22,Lesotho,Laos,3,1,Merdeka Tournament,Petaling Jaya,Malaysia,True
2007-08-22,Lithuania,Turkmenistan,2,1,Friendly,Kaunas,Lithuania,False
2007-08-22,Luxembourg,Georgia,0,0,Friendly,Luxembourg,Luxembourg,False
2007-08-22,Macedonia,Nigeria,0,0,Friendly,Skopje,Macedonia,False
2007-08-22,Mali,Burkina Faso,3,2,Friendly,Paris,France,True
2007-08-22,Mexico,Colombia,0,1,Friendly,Commerce City,USA,True
2007-08-22,Montenegro,Slovenia,1,1,Friendly,Podgorica,Montenegro,False
2007-08-22,Northern Ireland,Liechtenstein,3,1,UEFA Euro qualification,Belfast,Northern Ireland,False
2007-08-22,Norway,Argentina,2,1,Friendly,Oslo,Norway,False
2007-08-22,Panama,Guatemala,2,1,Friendly,Panama City,Panama,False
2007-08-22,Paraguay,Venezuela,1,1,Friendly,Asunción,Paraguay,False
2007-08-22,Romania,Turkey,2,0,Friendly,Bucharest,Romania,False
2007-08-22,Russia,Poland,2,2,Friendly,Moscow,Russia,False
2007-08-22,San Marino,Cyprus,0,1,UEFA Euro qualification,Serravalle,San Marino,False
2007-08-22,Scotland,South Africa,1,0,Friendly,Aberdeen,Scotland,False
2007-08-22,Slovakia,France,0,1,Friendly,Trnava,Slovakia,False
2007-08-22,Sudan,Libya,1,0,Friendly,Khartoum,Sudan,False
2007-08-22,Sweden,USA,1,0,Friendly,Gothenburg,Sweden,False
2007-08-22,Switzerland,Netherlands,2,1,Friendly,Geneva,Switzerland,False
2007-08-22,Tajikistan,Azerbaijan,2,3,Friendly,Dushanbe,Tajikistan,False
2007-08-22,Togo,Zambia,3,1,Friendly,Lomé,Togo,False
2007-08-22,Tunisia,Guinea,1,1,Friendly,Tunis,Tunisia,False
2007-08-22,Ukraine,Uzbekistan,2,1,Friendly,Kyïv,Ukraine,False
2007-08-23,India,Syria,2,3,Nehru Cup,New Delhi,India,False
2007-08-24,Bangladesh,Kyrgyzstan,0,3,Nehru Cup,New Delhi,India,True
2007-08-25,Burma,Laos,1,0,Merdeka Tournament,Shah Alam,Malaysia,True
2007-08-25,Cambodia,Syria,1,5,Nehru Cup,New Delhi,India,True
2007-08-25,Fiji,Tuvalu,16,0,South Pacific Games,Apia,Samoa,True
2007-08-25,Samoa,Vanuatu,0,4,South Pacific Games,Apia,Samoa,False
2007-08-25,Solomon Islands,American Samoa,12,1,South Pacific Games,Apia,Samoa,True
2007-08-25,Tahiti,New Caledonia,0,1,South Pacific Games,Apia,Samoa,True
2007-08-26,India,Kyrgyzstan,3,0,Nehru Cup,New Delhi,India,False
2007-08-27,Fiji,Cook Islands,4,0,South Pacific Games,Apia,Samoa,True
2007-08-27,Samoa,American Samoa,7,0,South Pacific Games,Apia,Samoa,False
2007-08-27,Solomon Islands,Tonga,4,0,South Pacific Games,Apia,Samoa,True
2007-08-27,Tuvalu,New Caledonia,0,1,South Pacific Games,Apia,Samoa,True
2007-08-29,American Samoa,Vanuatu,0,15,South Pacific Games,Apia,Samoa,True
2007-08-29,India,Syria,1,0,Nehru Cup,New Delhi,India,False
2007-08-29,New Caledonia,Cook Islands,3,0,South Pacific Games,Apia,Samoa,True
2007-08-29,Samoa,Tonga,2,1,South Pacific Games,Apia,Samoa,False
2007-08-29,Tuvalu,Tahiti,1,1,South Pacific Games,Apia,Samoa,True
2007-09-01,Cook Islands,Tuvalu,4,1,South Pacific Games,Apia,Samoa,True
2007-09-01,Tahiti,Fiji,0,4,South Pacific Games,Apia,Samoa,True
2007-09-01,Tanzania,Uganda,1,0,Friendly,Dar es Salaam,Tanzania,False
2007-09-01,Tonga,American Samoa,4,0,South Pacific Games,Apia,Samoa,True
2007-09-01,Vanuatu,Solomon Islands,0,2,South Pacific Games,Apia,Samoa,True
2007-09-03,Cook Islands,Tahiti,0,1,South Pacific Games,Apia,Samoa,True
2007-09-03,New Caledonia,Fiji,1,1,South Pacific Games,Apia,Samoa,True
2007-09-03,Samoa,Solomon Islands,0,3,South Pacific Games,Apia,Samoa,False
2007-09-03,Tonga,Vanuatu,1,4,South Pacific Games,Apia,Samoa,True
2007-09-05,Fiji,Vanuatu,3,0,South Pacific Games,Apia,Samoa,True
2007-09-05,Solomon Islands,New Caledonia,2,3,South Pacific Games,Apia,Samoa,True
2007-09-07,Austria,Japan,0,0,Friendly,Klagenfurt,Austria,False
2007-09-07,Bahrain,Jordan,1,3,Friendly,Muharraq,Bahrain,False
2007-09-07,New Caledonia,Fiji,1,0,South Pacific Games,Apia,Samoa,True
2007-09-07,Solomon Islands,Vanuatu,0,2,South Pacific Games,Apia,Samoa,True
2007-09-07,Switzerland,Chile,2,1,Friendly,Vienna,Austria,True
2007-09-08,Belarus,Romania,1,3,UEFA Euro qualification,Minsk,Belarus,False
2007-09-08,Congo DR,Libya,1,1,African Cup of Nations qualification,Kinshasa,Congo DR,False
2007-09-08,Croatia,Estonia,2,0,UEFA Euro qualification,Zagreb,Croatia,False
2007-09-08,Cyprus,Armenia,3,1,Friendly,Achna,Cyprus,False
2007-09-08,Ecuador,El Salvador,5,1,Friendly,Quito,Ecuador,False
2007-09-08,England,Israel,3,0,UEFA Euro qualification,London,England,False
2007-09-08,Ethiopia,Namibia,2,3,African Cup of Nations qualification,Addis Abeba,Ethiopia,False
2007-09-08,Gabon,Ivory Coast,0,0,African Cup of Nations qualification,Libreville,Gabon,False
2007-09-08,Georgia,Ukraine,1,1,UEFA Euro qualification,Tbilisi,Georgia,False
2007-09-08,Hungary,Bosnia-Herzegovina,1,0,UEFA Euro qualification,Székesfehérvár,Hungary,False
2007-09-08,Iceland,Spain,1,1,UEFA Euro qualification,Reykjavík,Iceland,False
2007-09-08,Italy,France,0,0,UEFA Euro qualification,Milan,Italy,False
2007-09-08,Kazakhstan,Tajikistan,1,1,Friendly,Almaty,Kazakhstan,False
2007-09-08,Kenya,Angola,2,1,African Cup of Nations qualification,Nairobi,Kenya,False
2007-09-08,Latvia,Northern Ireland,1,0,UEFA Euro qualification,Riga,Latvia,False
2007-09-08,Luxembourg,Slovenia,0,3,UEFA Euro qualification,Luxembourg,Luxembourg,False
2007-09-08,Malta,Turkey,2,2,UEFA Euro qualification,Attard,Malta,False
2007-09-08,Moldova,Norway,0,1,UEFA Euro qualification,Chişinău,Moldova,False
2007-09-08,Morocco,Ghana,0,2,Friendly,Rouen,France,True
2007-09-08,Netherlands,Bulgaria,2,0,UEFA Euro qualification,Amsterdam,Netherlands,False
2007-09-08,Nigeria,Lesotho,2,0,African Cup of Nations qualification,Warri,Nigeria,False
2007-09-08,Peru,Colombia,2,2,Friendly,Lima,Peru,False
2007-09-08,Portugal,Poland,2,2,UEFA Euro qualification,Lisbon,Portugal,False
2007-09-08,Russia,Macedonia,3,0,UEFA Euro qualification,Moscow,Russia,False
2007-09-08,Rwanda,Liberia,4,0,African Cup of Nations qualification,Kigali,Rwanda,False
2007-09-08,San Marino,Czech Republic,0,3,UEFA Euro qualification,Serravalle,San Marino,False
2007-09-08,Scotland,Lithuania,3,1,UEFA Euro qualification,Glasgow,Scotland,False
2007-09-08,Senegal,Burkina Faso,5,1,African Cup of Nations qualification,Dakar,Senegal,False
2007-09-08,Serbia,Finland,0,0,UEFA Euro qualification,Belgrade,Serbia,False
2007-09-08,Slovakia,Ireland,2,2,UEFA Euro qualification,Bratislava,Slovakia,False
2007-09-08,Sweden,Denmark,0,0,UEFA Euro qualification,Solna,Sweden,False
2007-09-08,Tanzania,Mozambique,0,1,African Cup of Nations qualification,Dar es Salaam,Tanzania,False
2007-09-08,Uganda,Niger,3,1,African Cup of Nations qualification,Kampala,Uganda,False
2007-09-08,Venezuela,Paraguay,3,2,Friendly,Puerto Ordaz,Venezuela,False
2007-09-08,Wales,Germany,0,2,UEFA Euro qualification,Cardiff,Wales,False
2007-09-09,Burundi,Egypt,0,0,African Cup of Nations qualification,Bujumbura,Burundi,False
2007-09-09,Chad,Congo,1,1,African Cup of Nations qualification,N'Djamena,Chad,False
2007-09-09,Costa Rica,Honduras,0,0,Friendly,East Hartford,USA,True
2007-09-09,Equatorial Guinea,Cameroon,1,0,African Cup of Nations qualification,Malabo,Equatorial Guinea,False
2007-09-09,Gambia,Algeria,2,1,African Cup of Nations qualification,Bakau,Gambia,False
2007-09-09,Guinea,Cape Verde,4,0,African Cup of Nations qualification,Conakry,Guinea,False
2007-09-09,Mauritius,Seychelles,1,1,African Cup of Nations qualification,Curepipe,Mauritius,False
2007-09-09,Mexico,Panama,1,0,Friendly,Puebla,Mexico,False
2007-09-09,South Africa,Zambia,1,3,African Cup of Nations qualification,Cape Town,South Africa,False
2007-09-09,Sudan,Tunisia,3,2,African Cup of Nations qualification,Khartoum,Sudan,False
2007-09-09,Swaziland,Eritrea,0,0,African Cup of Nations qualification,Manzini,Swaziland,False
2007-09-09,USA,Brazil,2,4,Friendly,Chicago,USA,False
2007-09-09,Zimbabwe,Malawi,3,1,African Cup of Nations qualification,Bulawayo,Zimbabwe,False
2007-09-11,Australia,Argentina,0,1,Friendly,Melbourne,Australia,False
2007-09-11,Austria,Chile,0,2,Friendly,Vienna,Austria,False
2007-09-11,Saudi Arabia,Ghana,5,0,Friendly,Riyadh,Saudi Arabia,False
2007-09-11,Switzerland,Japan,3,4,Friendly,Klagenfurt,Austria,True
2007-09-12,Albania,Netherlands,0,1,UEFA Euro qualification,Tirana,Albania,False
2007-09-12,Andorra,Croatia,0,6,UEFA Euro qualification,Sant Julià de Lòria,Andorra,False
2007-09-12,Azerbaijan,Georgia,1,1,Friendly,Baku,Azerbaijan,False
2007-09-12,Bosnia-Herzegovina,Moldova,0,1,UEFA Euro qualification,Sarajevo,Bosnia-Herzegovina,False
2007-09-12,Bulgaria,Luxembourg,3,0,UEFA Euro qualification,Sofia,Bulgaria,False
2007-09-12,Canada,Costa Rica,1,1,Friendly,Toronto,Canada,False
2007-09-12,Colombia,Paraguay,1,0,Friendly,Bogotá,Colombia,False
2007-09-12,Cyprus,San Marino,3,0,UEFA Euro qualification,Nicosia,Cyprus,False
2007-09-12,Czech Republic,Ireland,1,0,UEFA Euro qualification,Prague,Czech Republic,False
2007-09-12,Denmark,Liechtenstein,4,0,UEFA Euro qualification,Århus,Denmark,False
2007-09-12,England,Russia,3,0,UEFA Euro qualification,London,England,False
2007-09-12,Finland,Poland,0,0,UEFA Euro qualification,Helsinki,Finland,False
2007-09-12,France,Scotland,0,1,UEFA Euro qualification,Paris,France,False
2007-09-12,Germany,Romania,3,1,Friendly,Cologne,Germany,False
2007-09-12,Honduras,Ecuador,2,1,Friendly,San Pedro Sula,Honduras,False
2007-09-12,Iceland,Northern Ireland,2,1,UEFA Euro qualification,Reykjavík,Iceland,False
2007-09-12,Kazakhstan,Belgium,2,2,UEFA Euro qualification,Almaty,Kazakhstan,False
2007-09-12,Lithuania,Faroe Islands,2,1,UEFA Euro qualification,Kaunas,Lithuania,False
2007-09-12,Macedonia,Estonia,1,1,UEFA Euro qualification,Skopje,Macedonia,False
2007-09-12,Malta,Armenia,0,1,Friendly,Attard,Malta,False
2007-09-12,Mexico,Brazil,1,3,Friendly,Foxborough,USA,True
2007-09-12,Montenegro,Sweden,1,2,Friendly,Podgorica,Montenegro,False
2007-09-12,Norway,Greece,2,2,UEFA Euro qualification,Oslo,Norway,False
2007-09-12,Peru,Bolivia,2,0,Friendly,Lima,Peru,False
2007-09-12,Portugal,Serbia,1,1,UEFA Euro qualification,Lisbon,Portugal,False
2007-09-12,Singapore,United Arab Emirates,1,1,Friendly,Singapore,Singapore,False
2007-09-12,Slovakia,Wales,2,5,UEFA Euro qualification,Trnava,Slovakia,False
2007-09-12,Slovenia,Belarus,1,0,UEFA Euro qualification,Celje,Slovenia,False
2007-09-12,South Africa,Uruguay,0,0,Friendly,Johannesburg,South Africa,False
2007-09-12,Spain,Latvia,2,0,UEFA Euro qualification,Oviedo,Spain,False
2007-09-12,Turkey,Hungary,3,0,UEFA Euro qualification,Istanbul,Turkey,False
2007-09-12,Ukraine,Italy,1,2,UEFA Euro qualification,Kyïv,Ukraine,False
2007-09-12,Venezuela,Panama,1,1,Friendly,Puerto la Cruz,Venezuela,False
2007-09-17,Qatar,Oman,1,1,Friendly,Doha,Qatar,False
2007-09-23,United Arab Emirates,Lebanon,1,1,Friendly,Dubai,United Arab Emirates,False
2007-09-29,Mozambique,Zambia,0,3,COSAFA Cup,Atteridgeville,South Africa,True
2007-09-29,South Africa,Botswana,1,0,COSAFA Cup,Atteridgeville,South Africa,False
2007-10-02,Oman,Maldives,1,0,Friendly,Muscat,Oman,False
2007-10-03,Thailand,United Arab Emirates,1,1,Friendly,Bangkok,Thailand,False
2007-10-04,Bahrain,Singapore,3,1,Friendly,Manama,Bahrain,False
2007-10-08,Bangladesh,Tajikistan,1,1,FIFA World Cup qualification,Dhaka,Bangladesh,False
2007-10-08,Lebanon,India,4,1,FIFA World Cup qualification,Sidon,Lebanon,False
2007-10-08,Oman,Nepal,2,0,FIFA World Cup qualification,Muscat,Oman,False
2007-10-08,Palestine,Singapore,0,4,FIFA World Cup qualification,Rayyan,Qatar,True
2007-10-08,Syria,Afghanistan,3,0,FIFA World Cup qualification,Damascus,Syria,False
2007-10-08,Thailand,Macau,6,1,FIFA World Cup qualification,Bangkok,Thailand,False
2007-10-08,Vietnam,United Arab Emirates,0,1,FIFA World Cup qualification,Hanoi,Vietnam,False
2007-10-08,Yemen,Maldives,3,0,FIFA World Cup qualification,Sana'a,Yemen,False
2007-10-11,Cambodia,Turkmenistan,0,1,FIFA World Cup qualification,Phnom Penh,Cambodia,False
2007-10-12,Sierra Leone,Benin,0,2,African Cup of Nations qualification,Freetown,Sierra Leone,False
2007-10-12,Togo,Mali,0,2,African Cup of Nations qualification,Lomé,Togo,False
2007-10-13,Argentina,Chile,2,0,FIFA World Cup qualification,Buenos Aires,Argentina,False
2007-10-13,Armenia,Serbia,0,0,UEFA Euro qualification,Yerevan,Armenia,False
2007-10-13,Azerbaijan,Portugal,0,2,UEFA Euro qualification,Baku,Azerbaijan,False
2007-10-13,Belarus,Luxembourg,0,1,UEFA Euro qualification,Homel,Belarus,False
2007-10-13,Belgium,Finland,0,0,UEFA Euro qualification,Brussels,Belgium,False
2007-10-13,Croatia,Israel,1,0,UEFA Euro qualification,Zagreb,Croatia,False
2007-10-13,Cyprus,Wales,3,1,UEFA Euro qualification,Nicosia,Cyprus,False
2007-10-13,Denmark,Spain,1,3,UEFA Euro qualification,Århus,Denmark,False
2007-10-13,Ecuador,Venezuela,0,1,FIFA World Cup qualification,Quito,Ecuador,False
2007-10-13,Egypt,Botswana,1,0,African Cup of Nations qualification,Cairo,Egypt,False
2007-10-13,El Salvador,Costa Rica,2,2,Friendly,San Salvador,El Salvador,False
2007-10-13,England,Estonia,3,0,UEFA Euro qualification,London,England,False
2007-10-13,Faroe Islands,France,0,6,UEFA Euro qualification,Tórshavn,Faroe Islands,False
2007-10-13,Greece,Bosnia-Herzegovina,3,2,UEFA Euro qualification,Athens,Greece,False
2007-10-13,Hungary,Malta,2,0,UEFA Euro qualification,Budapest,Hungary,False
2007-10-13,Iceland,Latvia,2,4,UEFA Euro qualification,Reykjavík,Iceland,False
2007-10-13,Ireland,Germany,0,0,UEFA Euro qualification,Dublin,Ireland,False
2007-10-13,Italy,Georgia,2,0,UEFA Euro qualification,Genoa,Italy,False
2007-10-13,Liechtenstein,Sweden,0,3,UEFA Euro qualification,Vaduz,Liechtenstein,False
2007-10-13,Mauritania,Burundi,2,1,African Cup of Nations qualification,Nouakchott,Mauritania,False
2007-10-13,Moldova,Turkey,1,1,UEFA Euro qualification,Chişinău,Moldova,False
2007-10-13,Peru,Paraguay,0,0,FIFA World Cup qualification,Lima,Peru,False
2007-10-13,Poland,Kazakhstan,3,1,UEFA Euro qualification,Warsaw,Poland,False
2007-10-13,Romania,Netherlands,1,0,UEFA Euro qualification,Constanţa,Romania,False
2007-10-13,Scotland,Ukraine,3,1,UEFA Euro qualification,Glasgow,Scotland,False
2007-10-13,Slovakia,San Marino,7,0,UEFA Euro qualification,Dubnica nad Váhom,Slovakia,False
2007-10-13,Slovenia,Albania,0,0,UEFA Euro qualification,Celje,Slovenia,False
2007-10-13,Switzerland,Austria,3,1,Friendly,Zürich,Switzerland,False
2007-10-13,Uruguay,Bolivia,5,0,FIFA World Cup qualification,Montevideo,Uruguay,False
2007-10-13,Uzbekistan,Taiwan,9,0,FIFA World Cup qualification,Tashkent,Uzbekistan,False
2007-10-14,Colombia,Brazil,0,0,FIFA World Cup qualification,Bogotá,Colombia,False
2007-10-14,Honduras,Panama,1,0,Friendly,Tegucigalpa,Honduras,False
2007-10-14,Madagascar,Comoros,6,2,FIFA World Cup qualification,Antananarivo,Madagascar,False
2007-10-14,Mexico,Nigeria,2,2,Friendly,Ciudad Juárez,Mexico,False
2007-10-14,Senegal,Guinea,3,1,Friendly,Rouen,France,True
2007-10-15,Macau,Thailand,1,7,FIFA World Cup qualification,Macau,Macau,False
2007-10-16,Bahrain,Libya,2,0,Friendly,Muharraq,Bahrain,False
2007-10-16,Croatia,Slovakia,3,0,Friendly,Rijeka,Croatia,False
2007-10-16,Qatar,Iraq,3,2,Friendly,Doha,Qatar,False
2007-10-16,Venezuela,Argentina,0,2,FIFA World Cup qualification,Maracaibo,Venezuela,False
2007-10-17,Albania,Bulgaria,1,1,UEFA Euro qualification,Tirana,Albania,False
2007-10-17,Austria,Ivory Coast,3,2,Friendly,Innsbruck,Austria,False
2007-10-17,Azerbaijan,Serbia,1,6,UEFA Euro qualification,Baku,Azerbaijan,False
2007-10-17,Belgium,Armenia,3,0,UEFA Euro qualification,Brussels,Belgium,False
2007-10-17,Bolivia,Colombia,0,0,FIFA World Cup qualification,La Paz,Bolivia,False
2007-10-17,Bosnia-Herzegovina,Norway,0,2,UEFA Euro qualification,Sarajevo,Bosnia-Herzegovina,False
2007-10-17,Brazil,Ecuador,5,0,FIFA World Cup qualification,Rio de Janeiro,Brazil,False
2007-10-17,Chile,Peru,2,0,FIFA World Cup qualification,Santiago,Chile,False
2007-10-17,Costa Rica,Haiti,1,1,Friendly,San José,Costa Rica,False
