date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
1999-10-09,Czech Republic,Faroe Islands,2,0,UEFA Euro qualification,Prague,Czech Republic,False
1999-10-09,Estonia,Bosnia-Herzegovina,1,4,UEFA Euro qualification,Tallinn,Estonia,False
1999-10-09,Finland,Northern Ireland,4,1,UEFA Euro qualification,Helsinki,Finland,False
1999-10-09,France,Iceland,3,2,UEFA Euro qualification,Saint-Denis,France,False
1999-10-09,Germany,Turkey,0,0,UEFA Euro qualification,Munich,Germany,False
1999-10-09,Latvia,Norway,1,2,UEFA Euro qualification,Riga,Latvia,False
1999-10-09,Liechtenstein,Romania,0,3,UEFA Euro qualification,Vaduz,Liechtenstein,False
1999-10-09,Macedonia,Ireland,1,1,UEFA Euro qualification,Skopje,Macedonia,False
1999-10-09,Netherlands,Brazil,2,2,Friendly,Amsterdam,Netherlands,False
1999-10-09,Portugal,Hungary,3,0,UEFA Euro qualification,Lisbon,Portugal,False
1999-10-09,Russia,Ukraine,1,1,UEFA Euro qualification,Moscow,Russia,False
1999-10-09,Scotland,Lithuania,3,0,UEFA Euro qualification,Glasgow,Scotland,False
1999-10-09,Slovenia,Greece,0,3,UEFA Euro qualification,Maribor,Slovenia,False
1999-10-09,Sweden,Poland,2,0,UEFA Euro qualification,Solna,Sweden,False
1999-10-09,Wales,Switzerland,0,2,UEFA Euro qualification,Wrexham,Wales,False
1999-10-10,Austria,Cyprus,3,1,UEFA Euro qualification,Vienna,Austria,False
1999-10-10,Bulgaria,Luxembourg,3,0,UEFA Euro qualification,Sofia,Bulgaria,False
1999-10-10,Canada,Haiti,2,1,Gold Cup qualification,Los Angeles,USA,True
1999-10-10,Cuba,El Salvador,3,1,Gold Cup qualification,Los Angeles,USA,True
1999-10-10,Denmark,Iran,0,0,Friendly,Copenhagen,Denmark,False
1999-10-10,England,Belgium,2,1,Friendly,Sunderland,England,False
1999-10-10,Spain,Israel,3,0,UEFA Euro qualification,Albacete,Spain,False
1999-10-12,Hong Kong,Mauritius,4,3,Friendly,Victoria,Hong Kong,False
1999-10-12,Panama,Trinidad and Tobago,2,2,Friendly,Panama City,Panama,False
1999-10-12,Uruguay,Ecuador,0,0,Friendly,Montevideo,Uruguay,False
1999-10-13,Argentina,Colombia,2,1,Friendly,Córdoba,Argentina,False
1999-10-13,Mexico,Paraguay,0,1,Friendly,Chicago,USA,True
1999-10-15,Guatemala,Paraguay,0,0,Friendly,Guatemala,Guatemala,False
1999-10-16,Tunisia,United Arab Emirates,1,0,Friendly,Tunis,Tunisia,False
1999-10-18,Hong Kong,Cambodia,4,1,AFC Asian Cup qualification,Victoria,Hong Kong,False
1999-10-20,Mexico,Colombia,0,0,Friendly,San Diego,USA,True
1999-10-24,Cayman Islands,Jamaica,1,4,Friendly,George Town,Cayman Islands,False
1999-10-24,Hong Kong,Indonesia,1,1,AFC Asian Cup qualification,Victoria,Hong Kong,False
1999-10-27,Mexico,Ecuador,0,0,Friendly,Houston,USA,True
1999-10-30,Cambodia,Indonesia,1,5,AFC Asian Cup qualification,Phnom Penh,Cambodia,False
1999-10-30,Congo DR,Congo,1,1,Friendly,Kinshasa,Congo DR,False
1999-10-30,Iraq,Estonia,1,1,United Arab Emirates Friendship Tournament,Abu Dhabi,United Arab Emirates,True
1999-10-30,Ivory Coast,Gabon,0,1,Friendly,Abidjan,Ivory Coast,False
1999-10-30,United Arab Emirates,Turkmenistan,3,1,United Arab Emirates Friendship Tournament,Abu Dhabi,United Arab Emirates,False
1999-10-31,Tunisia,Zambia,2,1,Friendly,Tunis,Tunisia,False
1999-11-01,Iraq,Turkmenistan,3,0,United Arab Emirates Friendship Tournament,Abu Dhabi,United Arab Emirates,True
1999-11-01,United Arab Emirates,Estonia,2,2,United Arab Emirates Friendship Tournament,Abu Dhabi,United Arab Emirates,False
1999-11-02,Tunisia,Zambia,0,0,Friendly,Tunis,Tunisia,False
1999-11-03,Bolivia,Paraguay,0,0,Copa Paz del Chaco,Buenos Aires,Argentina,True
1999-11-03,Turkmenistan,Estonia,1,1,United Arab Emirates Friendship Tournament,Abu Dhabi,United Arab Emirates,True
1999-11-03,United Arab Emirates,Iraq,2,2,United Arab Emirates Friendship Tournament,Abu Dhabi,United Arab Emirates,False
1999-11-07,Burkina Faso,Togo,1,0,Friendly,Ouagadougou,Burkina Faso,False
1999-11-07,Cambodia,Hong Kong,0,1,AFC Asian Cup qualification,Phnom Penh,Cambodia,False
1999-11-07,Gabon,Equatorial Guinea,4,0,UNIFFAC Cup,Libreville,Gabon,False
1999-11-08,Central African Republic,Chad,4,1,UNIFFAC Cup,Libreville,Gabon,True
1999-11-10,Burkina Faso,Togo,1,1,Friendly,Ouagadougou,Burkina Faso,False
1999-11-10,Chad,São Tomé and Príncipe,5,0,UNIFFAC Cup,Libreville,Gabon,True
1999-11-10,Congo,Equatorial Guinea,2,1,UNIFFAC Cup,Libreville,Gabon,True
1999-11-10,Gabon,Central African Republic,1,0,UNIFFAC Cup,Libreville,Gabon,False
1999-11-11,Congo,Chad,0,2,UNIFFAC Cup,Libreville,Gabon,True
1999-11-11,Equatorial Guinea,Central African Republic,4,2,UNIFFAC Cup,Libreville,Gabon,True
1999-11-11,Gabon,São Tomé and Príncipe,1,0,UNIFFAC Cup,Libreville,Gabon,False
1999-11-12,Congo,São Tomé and Príncipe,1,0,UNIFFAC Cup,Libreville,Gabon,True
1999-11-12,Egypt,Ghana,1,2,Friendly,Cairo,Egypt,False
1999-11-13,Central African Republic,São Tomé and Príncipe,3,0,UNIFFAC Cup,Libreville,Gabon,True
1999-11-13,Chad,Equatorial Guinea,1,0,UNIFFAC Cup,Libreville,Gabon,True
1999-11-13,France,Croatia,3,0,Friendly,Saint-Denis,France,False
1999-11-13,Gabon,Congo,0,0,UNIFFAC Cup,Libreville,Gabon,False
1999-11-13,Greece,Nigeria,2,0,Friendly,Kilkís,Greece,False
1999-11-13,Ireland,Turkey,1,1,UEFA Euro qualification,Dublin,Ireland,False
1999-11-13,Israel,Denmark,0,5,UEFA Euro qualification,Ramat-Gan,Israel,False
1999-11-13,Italy,Belgium,1,3,Friendly,Lecce,Italy,False
1999-11-13,Netherlands,Czech Republic,1,1,Friendly,Eindhoven,Netherlands,False
1999-11-13,Scotland,England,0,2,UEFA Euro qualification,Glasgow,Scotland,False
1999-11-13,Slovenia,Ukraine,2,1,UEFA Euro qualification,Ljubljana,Slovenia,False
1999-11-13,Spain,Brazil,0,0,Friendly,Vigo,Spain,False
1999-11-14,Central African Republic,Congo,4,2,UNIFFAC Cup,Libreville,Gabon,True
1999-11-14,Gabon,Chad,2,0,UNIFFAC Cup,Libreville,Gabon,False
1999-11-14,Indonesia,Hong Kong,3,1,AFC Asian Cup qualification,Jakarta,Indonesia,False
1999-11-14,Norway,Germany,0,1,Friendly,Oslo,Norway,False
1999-11-14,São Tomé and Príncipe,Equatorial Guinea,2,0,UNIFFAC Cup,Libreville,Gabon,True
1999-11-15,Namibia,Egypt,0,1,Friendly,Windhoek,Namibia,False
1999-11-17,Denmark,Israel,3,0,UEFA Euro qualification,Copenhagen,Denmark,False
1999-11-17,England,Scotland,0,1,UEFA Euro qualification,London,England,False
1999-11-17,Greece,Bulgaria,1,0,Friendly,Kozáni,Greece,False
1999-11-17,Honduras,Trinidad and Tobago,3,2,Friendly,San Pedro Sula,Honduras,False
1999-11-17,Morocco,USA,2,1,Friendly,Marrakech,Morocco,False
1999-11-17,Peru,Slovakia,2,1,Friendly,Lima,Peru,False
1999-11-17,Spain,Argentina,0,2,Friendly,Seville,Spain,False
1999-11-17,Turkey,Ireland,0,0,UEFA Euro qualification,Bursa,Turkey,False
1999-11-17,Ukraine,Slovenia,1,1,UEFA Euro qualification,Kyïv,Ukraine,False
1999-11-17,Uruguay,Paraguay,0,1,Friendly,Maldonado,Uruguay,False
1999-11-19,Libya,Togo,2,1,Friendly,Agilat,Libya,False
1999-11-20,Indonesia,Cambodia,9,2,AFC Asian Cup qualification,Jakarta,Indonesia,False
1999-11-20,Senegal,Ivory Coast,3,0,Friendly,Dakar,Senegal,False
1999-11-21,Bangladesh,Uzbekistan,0,6,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,True
1999-11-21,Gabon,Nigeria,0,2,Friendly,Libreville,Gabon,False
1999-11-21,United Arab Emirates,India,3,1,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,False
1999-11-23,Guatemala,Slovakia,0,1,Friendly,Guatemala,Guatemala,False
1999-11-23,Sri Lanka,Uzbekistan,0,6,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,True
1999-11-23,United Arab Emirates,Bangladesh,3,0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,False
1999-11-24,Lebanon,Malta,0,0,Friendly,Beirut,Lebanon,False
1999-11-25,Costa Rica,Slovakia,4,0,Friendly,San José,Costa Rica,False
1999-11-25,India,Uzbekistan,2,3,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,True
1999-11-25,Sri Lanka,Bangladesh,1,3,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,True
1999-11-26,Gabon,Togo,0,0,Friendly,Libreville,Gabon,False
1999-11-27,Congo,Burkina Faso,2,1,Friendly,Libreville,Gabon,True
1999-11-27,South Africa,Sweden,1,0,Friendly,Pretoria,South Africa,False
1999-11-27,Sri Lanka,India,1,3,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,True
1999-11-27,United Arab Emirates,Uzbekistan,0,1,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,False
1999-11-27,Zimbabwe,Libya,2,1,Friendly,Harare,Zimbabwe,False
1999-11-28,Congo,Togo,2,1,Friendly,Libreville,Gabon,True
1999-11-28,Gabon,Burkina Faso,3,2,Friendly,Libreville,Gabon,False
1999-11-29,India,Bangladesh,2,2,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,True
1999-11-29,United Arab Emirates,Sri Lanka,6,0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,False
1999-12-01,Congo,Congo DR,0,1,Friendly,Brazzaville,Congo,False
1999-12-01,Peru,Honduras,0,0,Friendly,Lima,Peru,False
1999-12-04,Gambia,Sierra Leone,0,0,Friendly,Banjul,Gambia,False
1999-12-04,Malawi,Libya,1,2,Friendly,Lilongwe,Malawi,False
1999-12-05,Panama,Cuba,1,0,Friendly,Panama City,Panama,False
1999-12-11,Malawi,Rwanda,1,1,Friendly,Lilongwe,Malawi,False
1999-12-12,Senegal,Gambia,3,0,Friendly,Dakar,Senegal,False
1999-12-12,St. Lucia,Dominica,3,1,Friendly,Vieux Fort,St. Lucia,False
1999-12-13,Malawi,Rwanda,1,1,Friendly,Blantyre,Malawi,False
1999-12-13,St. Lucia,Dominica,2,1,Friendly,Vieux Fort,St. Lucia,False
1999-12-14,Greece,Ghana,1,1,Friendly,Salonica,Greece,False
1999-12-15,Malawi,Rwanda,1,2,Friendly,Blantyre,Malawi,False
1999-12-16,Greece,Moldova,2,0,Friendly,Lárisa,Greece,False
1999-12-16,Honduras,Zambia,7,1,Friendly,San Pedro Sula,Honduras,False
1999-12-18,Dominica,St. Lucia,2,1,Friendly,Roseau,Dominica,False
1999-12-18,Greece,Estonia,2,2,Friendly,Tríkala,Greece,False
1999-12-19,Dominica,St. Lucia,2,1,Friendly,Roseau,Dominica,False
1999-12-21,Morocco,Senegal,0,0,Friendly,Agadir,Morocco,False
1999-12-22,Tunisia,Ghana,2,0,Friendly,Sfax,Tunisia,False
1999-12-23,Libya,Gabon,2,0,Friendly,Benghazi,Libya,False
1999-12-27,Gabon,Togo,3,2,Friendly,Benghazi,Libya,True
1999-12-28,Malaysia,Singapore,1,0,Friendly,Dubai,United Arab Emirates,True
1999-12-29,Costa Rica,Honduras,1,1,Friendly,Alajuela,Costa Rica,False
1999-12-29,Ivory Coast,Burkina Faso,3,1,Friendly,Abidjan,Ivory Coast,False
1999-12-29,Libya,Togo,2,0,Friendly,Benghazi,Libya,False
2000-01-04,Egypt,Togo,2,1,Friendly,Aswan,Egypt,False
2000-01-07,Tunisia,Togo,7,0,Friendly,Tunis,Tunisia,False
2000-01-08,Trinidad and Tobago,Canada,0,0,Friendly,Port of Spain,Trinidad and Tobago,False
2000-01-09,Burkina Faso,Gabon,1,1,Friendly,Ouagadougou,Burkina Faso,False
2000-01-09,Guatemala,Armenia,1,1,Friendly,Los Angeles,USA,True
2000-01-09,Ivory Coast,Egypt,2,0,Friendly,Abidjan,Ivory Coast,False
2000-01-09,Mexico,Iran,2,1,Friendly,Oakland,USA,True
2000-01-11,Bermuda,Canada,0,2,Friendly,Hamilton,Bermuda,False
2000-01-11,Burkina Faso,Cameroon,2,2,Friendly,Ouagadougou,Burkina Faso,False
2000-01-13,Senegal,Cameroon,0,0,Friendly,Dakar,Senegal,False
2000-01-14,China,New Zealand,1,0,Friendly,Guangzhou,China,False
2000-01-16,Jamaica,New Zealand,2,1,Friendly,Guangzhou,China,True
2000-01-16,USA,Iran,1,1,Friendly,Pasadena,USA,False
2000-01-18,Ghana,Tunisia,2,0,Friendly,Accra,Ghana,False
2000-01-18,Morocco,Trinidad and Tobago,1,0,Friendly,el-Jadida,Morocco,False
2000-01-19,Panama,Guatemala,2,0,Friendly,Panama City,Panama,False
2000-01-19,Togo,Egypt,1,0,Friendly,Lomé,Togo,False
2000-01-20,Burkina Faso,Algeria,1,0,Friendly,Ouagadougou,Burkina Faso,False
2000-01-20,Malta,Qatar,2,0,Friendly,Attard,Malta,False
2000-01-21,New Zealand,Korea Republic,0,1,Friendly,Auckland,New Zealand,False
2000-01-22,Ghana,Cameroon,1,1,African Cup of Nations,Accra,Ghana,False
2000-01-23,China,Philippines,8,0,AFC Asian Cup qualification,Hanoi,Vietnam,True
2000-01-23,Egypt,Zambia,2,0,African Cup of Nations,Kano,Nigeria,True
2000-01-23,New Zealand,Korea Republic,0,0,Friendly,Palmerstone North,New Zealand,False
2000-01-23,Nigeria,Tunisia,4,2,African Cup of Nations,Lagos,Nigeria,False
2000-01-23,South Africa,Gabon,3,1,African Cup of Nations,Kumasi,Ghana,True
2000-01-23,Vietnam,Guam,11,0,AFC Asian Cup qualification,Hanoi,Vietnam,False
2000-01-24,Congo DR,Algeria,0,0,African Cup of Nations,Kumasi,Ghana,True
2000-01-24,Ivory Coast,Togo,1,1,African Cup of Nations,Accra,Ghana,True
2000-01-24,Qatar,Bosnia-Herzegovina,2,0,Friendly,Doha,Qatar,False
2000-01-25,Burkina Faso,Senegal,1,3,African Cup of Nations,Kano,Nigeria,True
2000-01-25,Morocco,Congo,1,0,African Cup of Nations,Lagos,Nigeria,True
2000-01-26,China,Guam,19,0,AFC Asian Cup qualification,Hanoi,Vietnam,True
2000-01-26,Costa Rica,Trinidad and Tobago,2,1,Friendly,San José,Costa Rica,False
2000-01-26,Guatemala,Panama,1,1,Friendly,Guatemala,Guatemala,False
2000-01-26,Spain,Poland,3,0,Friendly,Cartagena,Spain,False
2000-01-26,Uganda,Libya,3,2,Friendly,Kampala,Uganda,False
2000-01-26,Vietnam,Philippines,3,0,AFC Asian Cup qualification,Hanoi,Vietnam,False
2000-01-27,Ghana,Togo,2,0,African Cup of Nations,Accra,Ghana,False
2000-01-27,South Africa,Congo DR,1,0,African Cup of Nations,Kumasi,Ghana,True
2000-01-28,Cameroon,Ivory Coast,3,0,African Cup of Nations,Accra,Ghana,True
2000-01-28,Egypt,Senegal,1,0,African Cup of Nations,Kano,Nigeria,True
2000-01-28,Nigeria,Congo,0,0,African Cup of Nations,Lagos,Nigeria,False
2000-01-28,Virgin Islands,St. Lucia,0,9,Friendly,St. Croix Island,Virgin Islands,False
2000-01-29,Algeria,Gabon,3,1,African Cup of Nations,Kumasi,Ghana,True
2000-01-29,Chile,USA,1,2,Friendly,Coquimbo,Chile,False
2000-01-29,Philippines,Guam,2,0,AFC Asian Cup qualification,Hanoi,Vietnam,True
2000-01-29,Tunisia,Morocco,0,0,African Cup of Nations,Lagos,Nigeria,True
2000-01-29,Vietnam,China,0,2,AFC Asian Cup qualification,Hanoi,Vietnam,False
2000-01-29,Zambia,Burkina Faso,1,1,African Cup of Nations,Kano,Nigeria,True
2000-01-30,Virgin Islands,St. Lucia,0,2,Friendly,St. Croix Island,Virgin Islands,False
2000-01-31,Cameroon,Togo,0,1,African Cup of Nations,Kumasi,Ghana,True
2000-01-31,Faroe Islands,Finland,0,1,Nordic Championship,Cartagena,Spain,True
2000-01-31,Ghana,Ivory Coast,0,2,African Cup of Nations,Accra,Ghana,False
2000-01-31,Iceland,Norway,0,0,Nordic Championship,Cartagena,Spain,True
2000-01-31,Kuwait,Syria,4,0,Friendly,Kuwait City,Kuwait,False
2000-02-01,British Virgin Islands,St. Lucia,2,3,Friendly,Road Town,British Virgin Islands,False
2000-02-01,Egypt,Burkina Faso,4,2,African Cup of Nations,Kano,Nigeria,True
2000-02-01,Zambia,Senegal,2,2,African Cup of Nations,Lagos,Nigeria,True
2000-02-02,Armenia,Moldova,2,1,Cyprus International Tournament,Larnaca,Cyprus,True
2000-02-02,Congo DR,Gabon,0,0,African Cup of Nations,Accra,Ghana,True
2000-02-02,Costa Rica,Chile,1,0,Friendly,San José,Costa Rica,False
2000-02-02,Cyprus,Lithuania,2,1,Cyprus International Tournament,Limassol,Cyprus,False
2000-02-02,Finland,Iceland,0,1,Nordic Championship,Cartagena,Spain,True
2000-02-02,Romania,Latvia,2,0,Cyprus International Tournament,Paphos,Cyprus,True
2000-02-02,South Africa,Algeria,1,1,African Cup of Nations,Kumasi,Ghana,True
2000-02-02,St. Kitts and Nevis,St. Lucia,0,1,Friendly,Basseterre,St. Kitts and Nevis,False
2000-02-03,Nigeria,Morocco,2,0,African Cup of Nations,Lagos,Nigeria,False
2000-02-03,Tunisia,Congo,1,0,African Cup of Nations,Kano,Nigeria,True
2000-02-04,Cyprus,Armenia,3,2,Cyprus International Tournament,Nicosia,Cyprus,False
2000-02-04,Faroe Islands,Iceland,2,3,Nordic Championship,Cartagena,Spain,True
2000-02-04,Kuwait,Iran,1,1,Friendly,Kuwait City,Kuwait,False
2000-02-04,Moldova,Lithuania,2,1,Cyprus International Tournament,Larnaca,Cyprus,True
2000-02-04,Norway,Sweden,1,1,Nordic Championship,Cartagena,Spain,True
2000-02-04,Romania,Georgia,1,1,Cyprus International Tournament,Larnaca,Cyprus,True
2000-02-05,Guatemala,Chile,2,1,Friendly,Guatemala,Guatemala,False
2000-02-05,Japan,Mexico,0,1,Lunar New Year Cup,So Kon Po,Hong Kong,True
2000-02-06,Albania,Andorra,3,0,Malta International Tournament,Attard,Malta,True
2000-02-06,Cameroon,Algeria,2,1,African Cup of Nations,Accra,Ghana,True
2000-02-06,Cayman Islands,Jamaica,0,0,Friendly,George Town,Cayman Islands,False
2000-02-06,Cyprus,Romania,3,2,Cyprus International Tournament,Nicosia,Cyprus,False
2000-02-06,Georgia,Armenia,2,1,Cyprus International Tournament,Limassol,Cyprus,True
2000-02-06,Ghana,South Africa,0,1,African Cup of Nations,Kumasi,Ghana,False
2000-02-06,Latvia,Lithuania,1,2,Cyprus International Tournament,Larnaca,Cyprus,True
2000-02-06,Malta,Azerbaijan,3,0,Malta International Tournament,Attard,Malta,False
2000-02-07,Egypt,Tunisia,0,1,African Cup of Nations,Kano,Nigeria,True
2000-02-07,Nigeria,Senegal,2,1,African Cup of Nations,Lagos,Nigeria,False
2000-02-07,Singapore,Malaysia,3,1,Friendly,Singapore,Singapore,False
2000-02-08,Albania,Azerbaijan,1,0,Malta International Tournament,Attard,Malta,True
2000-02-08,Malta,Andorra,1,1,Malta International Tournament,Attard,Malta,False
2000-02-08,Mexico,Czech Republic,1,2,Lunar New Year Cup,So Kon Po,Hong Kong,True
2000-02-08,Syria,Korea DPR,5,1,Friendly,Damascus,Syria,False
2000-02-09,Bulgaria,Slovakia,1,0,Friendly,Valparaíso,Chile,True
2000-02-09,Cayman Islands,Jamaica,0,1,Friendly,George Town,Cayman Islands,False
2000-02-09,Chile,Australia,2,1,Friendly,Valparaíso,Chile,False
2000-02-09,Honduras,El Salvador,5,1,Friendly,San Pedro Sula,Honduras,False
2000-02-10,Andorra,Azerbaijan,0,0,Malta International Tournament,Attard,Malta,True
2000-02-10,Cameroon,Tunisia,3,0,African Cup of Nations,Accra,Ghana,True
2000-02-10,Hong Kong,Singapore,0,0,Friendly,Victoria,Hong Kong,False
2000-02-10,Kuwait,Turkmenistan,6,1,AFC Asian Cup qualification,Kuwait City,Kuwait,False
2000-02-10,Malta,Albania,0,1,Malta International Tournament,Attard,Malta,False
2000-02-10,Nepal,Yemen,0,3,AFC Asian Cup qualification,Kuwait City,Kuwait,True
2000-02-10,Nigeria,South Africa,2,0,African Cup of Nations,Lagos,Nigeria,False
2000-02-12,Australia,Slovakia,0,0,Friendly,Valparaíso,Chile,True
2000-02-12,Chile,Bulgaria,3,2,Friendly,Valparaíso,Chile,False
2000-02-12,Colombia,Jamaica,1,0,Gold Cup,Miami,USA,True
2000-02-12,Nepal,Bhutan,3,0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
2000-02-12,South Africa,Tunisia,2,2,African Cup of Nations,Accra,Ghana,True
2000-02-12,USA,Haiti,3,0,Gold Cup,Miami,USA,False
2000-02-12,Yemen,Turkmenistan,0,1,AFC Asian Cup qualification,Kuwait City,Kuwait,True
2000-02-13,Costa Rica,Canada,2,2,Gold Cup,San Diego,USA,True
2000-02-13,Dominican Republic,British Virgin Islands,1,0,Friendly,Santo Domingo,Dominican Republic,False
2000-02-13,Macau,Brunei,1,0,AFC Asian Cup qualification,Macau,Macau,False
2000-02-13,Mexico,Trinidad and Tobago,4,0,Gold Cup,San Diego,USA,True
2000-02-13,Nigeria,Cameroon,2,2,African Cup of Nations,Lagos,Nigeria,False
2000-02-13,Singapore,Japan,0,3,AFC Asian Cup qualification,Macau,Macau,True
2000-02-13,Syria,Korea DPR,0,0,Friendly,Damascus,Syria,False
2000-02-14,Haiti,Peru,1,1,Gold Cup,Miami,USA,True
2000-02-14,Jamaica,Honduras,0,2,Gold Cup,Miami,USA,True
2000-02-14,Kuwait,Bhutan,20,0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
2000-02-14,Turkmenistan,Nepal,5,0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
2000-02-15,Australia,Bulgaria,1,1,Friendly,Valparaíso,Chile,True
2000-02-15,Canada,Korea Republic,0,0,Gold Cup,Los Angeles,USA,True
2000-02-15,Chile,Slovakia,0,2,Friendly,Valparaíso,Chile,False
2000-02-15,Malaysia,Maldives,2,0,Friendly,Kuala Lumpur,Malaysia,False
2000-02-15,Trinidad and Tobago,Guatemala,4,2,Gold Cup,Los Angeles,USA,True
2000-02-16,Bhutan,Turkmenistan,0,8,AFC Asian Cup qualification,Kuwait City,Kuwait,True
2000-02-16,Honduras,Colombia,2,0,Gold Cup,Miami,USA,True
2000-02-16,Japan,Brunei,9,0,AFC Asian Cup qualification,Macau,Macau,True
2000-02-16,Kuwait,Yemen,2,0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
2000-02-16,Lebanon,Korea DPR,1,0,Friendly,Beirut,Lebanon,False
2000-02-16,Macau,Singapore,0,1,AFC Asian Cup qualification,Macau,Macau,False
2000-02-16,Panama,El Salvador,4,1,Friendly,Panama City,Panama,False
2000-02-16,USA,Peru,1,0,Gold Cup,Miami,USA,False
2000-02-17,Barbados,St. Kitts and Nevis,1,0,Friendly,Bridgetown,Barbados,False
2000-02-17,Korea Republic,Costa Rica,2,2,Gold Cup,Los Angeles,USA,True
2000-02-17,Malaysia,Maldives,3,0,Friendly,Kuala Lumpur,Malaysia,False
2000-02-17,Mexico,Guatemala,1,1,Gold Cup,Los Angeles,USA,True
2000-02-18,Kuwait,Nepal,5,0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
2000-02-18,Yemen,Bhutan,11,2,AFC Asian Cup qualification,Kuwait City,Kuwait,True
2000-02-19,Dominica,Antigua and Barbuda,2,0,Friendly,Roseau,Dominica,False
2000-02-19,Honduras,Peru,3,5,Gold Cup,Miami,USA,True
2000-02-19,Oman,Switzerland,1,4,Friendly,Muscat,Oman,False
2000-02-19,United Arab Emirates,Slovenia,1,1,Friendly,Muscat,Oman,True
2000-02-19,USA,Colombia,2,2,Gold Cup,Miami,USA,False
2000-02-20,Costa Rica,Trinidad and Tobago,1,2,Gold Cup,San Diego,USA,True
2000-02-20,Lesotho,Swaziland,1,0,Friendly,Maseru,Lesotho,False
2000-02-20,Macau,Japan,0,3,AFC Asian Cup qualification,Macau,Macau,False
2000-02-20,Mexico,Canada,1,2,Gold Cup,San Diego,USA,True
2000-02-20,Singapore,Brunei,1,0,AFC Asian Cup qualification,Macau,Macau,True
2000-02-20,Thailand,Finland,0,0,King's Cup,Bangkok,Thailand,False
2000-02-21,Oman,United Arab Emirates,0,1,Friendly,Muscat,Oman,False
2000-02-23,Belgium,Portugal,1,1,Friendly,Charleroi,Belgium,False
2000-02-23,Colombia,Peru,2,1,Gold Cup,San Diego,USA,True
2000-02-23,Croatia,Spain,0,0,Friendly,Split,Croatia,False
2000-02-23,England,Argentina,0,0,Friendly,London,England,False
2000-02-23,Estonia,Finland,2,4,King's Cup,Bangkok,Thailand,True
2000-02-23,France,Poland,1,0,Friendly,Saint-Denis,France,False
2000-02-23,Greece,Austria,4,1,Friendly,Kalamáta,Greece,False
2000-02-23,Hungary,Australia,0,3,Friendly,Budapest,Hungary,False
2000-02-23,Ireland,Czech Republic,3,2,Friendly,Dublin,Ireland,False
2000-02-23,Israel,Russia,4,1,Friendly,Haifa,Israel,False
2000-02-23,Italy,Sweden,1,0,Friendly,Palermo,Italy,False
2000-02-23,Lebanon,Jordan,1,1,Friendly,Tripoli,Lebanon,False
2000-02-23,Luxembourg,Northern Ireland,1,3,Friendly,Luxembourg,Luxembourg,False
2000-02-23,Macedonia,Serbia,1,2,Friendly,Skopje,Macedonia,False
2000-02-23,Netherlands,Germany,2,1,Friendly,Amsterdam,Netherlands,False
2000-02-23,Oman,Slovenia,0,4,Friendly,Muscat,Oman,False
2000-02-23,Qatar,Wales,0,1,Friendly,Doha,Qatar,False
2000-02-23,Thailand,Brazil,0,7,King's Cup,Bangkok,Thailand,False
2000-02-23,Turkey,Norway,0,2,Friendly,Istanbul,Turkey,False
2000-02-23,United Arab Emirates,Switzerland,1,0,Friendly,Muscat,Oman,True
2000-02-24,Trinidad and Tobago,Canada,0,1,Gold Cup,Los Angeles,USA,True
2000-02-25,British Virgin Islands,Anguilla,3,4,Friendly,Road Town,British Virgin Islands,False
2000-02-25,Thailand,Estonia,2,1,King's Cup,Bangkok,Thailand,False
2000-02-27,Botswana,Lesotho,1,0,Friendly,Gaborone,Botswana,False
2000-02-27,British Virgin Islands,Anguilla,5,0,Friendly,Road Town,British Virgin Islands,False
2000-02-27,Canada,Colombia,2,0,Gold Cup,Los Angeles,USA,True
2000-02-27,Thailand,Finland,5,1,King's Cup,Bangkok,Thailand,False
2000-02-29,Barbados,Antigua and Barbuda,2,2,Friendly,Bridgetown,Barbados,False
2000-02-29,El Salvador,Panama,3,1,Friendly,San Salvador,El Salvador,False
2000-02-29,Uzbekistan,Mongolia,8,1,Friendly,Tashkent,Uzbekistan,False
2000-03-01,Zambia,Lesotho,2,0,Friendly,Lusaka,Zambia,False
2000-03-04,Honduras,Nicaragua,3,0,FIFA World Cup qualification,San Pedro Sula,Honduras,False
2000-03-04,Trinidad and Tobago,Curaçao,5,0,FIFA World Cup qualification,Macoya,Trinidad and Tobago,False
2000-03-05,Anguilla,Bahamas,1,3,FIFA World Cup qualification,The Valley,Anguilla,False
2000-03-05,Barbados,Grenada,2,2,FIFA World Cup qualification,Bridgetown,Barbados,False
