date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
1975-07-10,Peru,Paraguay,2,0,Friendly,Lima,Peru,False
1975-07-12,Egypt,Congo DR,3,2,Friendly,Teheran,Iran,True
1975-07-17,Chile,Peru,1,1,Copa América,Santiago,Chile,False
1975-07-18,Uruguay,Argentina,2,3,Copa Newton,Montevideo,Uruguay,False
1975-07-20,Bolivia,Chile,2,1,Copa América,Oruro,Bolivia,False
1975-07-20,Colombia,Paraguay,1,0,Copa América,Bogotá,Colombia,False
1975-07-20,New Zealand,China,2,1,Friendly,Auckland,New Zealand,False
1975-07-23,New Zealand,China,2,2,Friendly,Wellington,New Zealand,False
1975-07-24,Ecuador,Paraguay,2,2,Copa América,Guayaquil,Ecuador,False
1975-07-26,New Zealand,China,2,0,Friendly,Christchurch,New Zealand,False
1975-07-27,Bolivia,Peru,0,1,Copa América,Oruro,Bolivia,False
1975-07-27,Ecuador,Colombia,1,3,Copa América,Quito,Ecuador,False
1975-07-28,Fiji,China,1,4,Friendly,Suva,Fiji,False
1975-07-29,Bangladesh,Indonesia,0,4,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1975-07-29,Canada,German DR,0,3,Friendly,Toronto,Canada,False
1975-07-29,Malaysia,Korea Republic,1,3,Merdeka Tournament,Kuala Lumpur,Malaysia,False
1975-07-30,Burma,Thailand,1,0,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1975-07-30,Hong Kong,Japan,2,0,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1975-07-30,Paraguay,Colombia,0,1,Copa América,Asunción,Paraguay,False
1975-07-31,Canada,German DR,1,7,Friendly,Ottawa,Canada,False
1975-07-31,Venezuela,Brazil,0,4,Copa América,Caracas,Venezuela,False
1975-08-01,Burma,Indonesia,2,0,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1975-08-01,Hong Kong,Korea Republic,0,1,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1975-08-01,Mexico,German DR,2,3,Friendly,San Francisco,USA,True
1975-08-01,Panama,Guatemala,2,0,Friendly,Panama City,Panama,False
1975-08-02,Bangladesh,Thailand,1,1,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1975-08-02,New Caledonia,Tahiti,3,0,South Pacific Games,Tamuning,Guam,True
1975-08-02,Vanuatu,Papua New Guinea,3,0,South Pacific Games,Tamuning,Guam,True
1975-08-03,Burma,Korea Republic,2,3,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1975-08-03,Hong Kong,Indonesia,2,3,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1975-08-03,Mexico,German DR,0,1,Friendly,Los Angeles,USA,True
1975-08-03,Venezuela,Argentina,1,5,Copa América,Caracas,Venezuela,False
1975-08-04,Bangladesh,Japan,0,3,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1975-08-04,New Caledonia,Vanuatu,3,1,South Pacific Games,Tamuning,Guam,True
1975-08-04,Papua New Guinea,Tahiti,2,4,South Pacific Games,Tamuning,Guam,True
1975-08-05,New Caledonia,Papua New Guinea,5,1,South Pacific Games,Tamuning,Guam,True
1975-08-06,Australia,China,1,0,Friendly,Melbourne,Australia,False
1975-08-06,Brazil,Argentina,2,1,Copa América,Belo Horizonte,Brazil,False
1975-08-06,Burma,Hong Kong,5,0,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1975-08-06,Ghana,Ivory Coast,3,1,Friendly,Accra,Ghana,False
1975-08-06,Mexico,German DR,1,0,Friendly,Monterrey,Mexico,False
1975-08-07,Colombia,Ecuador,2,0,Copa América,Bogotá,Colombia,False
1975-08-07,Fiji,Tahiti,0,3,South Pacific Games,Tamuning,Guam,True
1975-08-07,Indonesia,Japan,1,4,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1975-08-07,Korea Republic,Thailand,6,0,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1975-08-07,New Caledonia,Solomon Islands,4,0,South Pacific Games,Tamuning,Guam,True
1975-08-07,Peru,Bolivia,3,1,Copa América,Lima,Peru,False
1975-08-08,Bangladesh,Burma,1,7,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1975-08-09,Indonesia,Thailand,2,1,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1975-08-09,Japan,Korea Republic,1,3,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1975-08-09,New Caledonia,Tahiti,1,2,South Pacific Games,Tamuning,Guam,True
1975-08-10,Argentina,Venezuela,11,0,Copa América,Rosario,Argentina,False
1975-08-10,Bangladesh,Hong Kong,1,9,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1975-08-10,Ghana,Ivory Coast,0,0,Friendly,Accra,Ghana,False
1975-08-10,Iran,Hungary,1,2,Friendly,Teheran,Iran,False
1975-08-10,Malaysia,Burma,2,1,Merdeka Tournament,Kuala Lumpur,Malaysia,False
1975-08-10,Paraguay,Ecuador,3,1,Copa América,Asunción,Paraguay,False
1975-08-11,Indonesia,Korea Republic,1,5,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1975-08-11,Japan,Thailand,4,0,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1975-08-13,Brazil,Venezuela,6,0,Copa América,Belo Horizonte,Brazil,False
1975-08-13,Chile,Bolivia,4,0,Copa América,Santiago,Chile,False
1975-08-13,Norway,Sweden,0,2,UEFA Euro qualification,Oslo,Norway,False
1975-08-14,Burma,Japan,0,2,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1975-08-14,China,Kuwait,3,3,Friendly,Beijing,China,False
1975-08-15,Bangladesh,Korea Republic,0,4,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1975-08-15,Hong Kong,Thailand,3,0,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1975-08-15,Panama,Haiti,2,0,Friendly,Panama City,Panama,False
1975-08-16,Argentina,Brazil,0,1,Copa América,Rosario,Argentina,False
1975-08-17,Malaysia,Korea Republic,0,1,Merdeka Tournament,Kuala Lumpur,Malaysia,False
1975-08-17,Mexico,Costa Rica,7,0,Friendly,Mexico City,Mexico,False
1975-08-17,Panama,Haiti,1,1,Friendly,La Chorrera,Panama,False
1975-08-19,Costa Rica,USA,3,1,Friendly,Mexico City,Mexico,True
1975-08-20,Peru,Chile,3,1,Copa América,Lima,Peru,False
1975-08-21,Argentina,USA,6,0,Friendly,Mexico City,Mexico,True
1975-08-24,Ghana,Nigeria,1,2,Friendly,Accra,Ghana,False
1975-08-24,Mexico,USA,2,0,Friendly,Mexico City,Mexico,False
1975-08-31,Ghana,Nigeria,3,0,Friendly,Accra,Ghana,False
1975-08-31,Mexico,Argentina,1,1,Friendly,Mexico City,Mexico,False
1975-09-03,Austria,Germany,0,2,Friendly,Vienna,Austria,False
1975-09-03,Denmark,Scotland,0,1,UEFA Euro qualification,Copenhagen,Denmark,False
1975-09-03,France,Iceland,3,0,UEFA Euro qualification,Nantes,France,False
1975-09-03,Netherlands,Finland,4,1,UEFA Euro qualification,Nijmegen,Netherlands,False
1975-09-03,Northern Ireland,Sweden,1,2,UEFA Euro qualification,Belfast,Northern Ireland,False
1975-09-03,Switzerland,England,1,2,Friendly,Basel,Switzerland,False
1975-09-05,Mali,Nigeria,4,1,Friendly,Abidjan,Ivory Coast,True
1975-09-05,Panama,Cuba,0,1,Friendly,Panama City,Panama,False
1975-09-06,Belgium,Iceland,1,0,UEFA Euro qualification,Liège,Belgium,False
1975-09-07,Ivory Coast,Nigeria,1,1,Friendly,Abidjan,Ivory Coast,False
1975-09-07,Panama,Cuba,2,2,Friendly,La Chorrera,Panama,False
1975-09-08,Korea Republic,Japan,3,0,Friendly,Seoul,Korea Republic,False
1975-09-10,Poland,Netherlands,4,1,UEFA Euro qualification,Chorzów,Poland,False
1975-09-16,Panama,Cuba,2,3,Friendly,Panama City,Panama,False
1975-09-21,Colombia,Uruguay,3,0,Copa América,Bogotá,Colombia,False
1975-09-24,Czechoslovakia,Switzerland,1,1,Friendly,Brno,Czechoslovakia,False
1975-09-24,Greece,Romania,1,1,Balkan Cup,Salonica,Greece,False
1975-09-24,Hungary,Austria,2,1,UEFA Euro qualification,Budapest,Hungary,False
1975-09-25,Sweden,Denmark,0,0,Nordic Championship,Malmö,Sweden,False
1975-09-26,Haiti,Guadeloupe,3,0,Friendly,Port-au-Prince,Haiti,False
1975-09-27,Belgium,German DR,1,2,UEFA Euro qualification,Brussels,Belgium,False
1975-09-27,Italy,Finland,0,0,UEFA Euro qualification,Rome,Italy,False
1975-09-30,Brazil,Peru,1,3,Copa América,Belo Horizonte,Brazil,False
1975-10-01,Uruguay,Colombia,1,0,Copa América,Montevideo,Uruguay,False
1975-10-04,Peru,Brazil,0,2,Copa América,Lima,Peru,False
1975-10-05,Antigua and Barbuda,Barbados,1,0,Friendly,St. John's,Antigua and Barbuda,False
1975-10-08,Poland,Hungary,4,2,Friendly,Łódź,Poland,False
1975-10-09,Uganda,Congo DR,1,2,Friendly,Kampala,Uganda,False
1975-10-11,Germany,Greece,1,1,UEFA Euro qualification,Düsseldorf,Germany,False
1975-10-12,German DR,France,2,1,UEFA Euro qualification,Leipzig,German DR,False
1975-10-12,Romania,Turkey,2,2,Friendly,Bucharest,Romania,False
1975-10-12,Spain,Denmark,2,0,UEFA Euro qualification,Barcelona,Spain,False
1975-10-12,Switzerland,Russia,0,1,UEFA Euro qualification,Zürich,Switzerland,False
1975-10-15,Austria,Luxembourg,6,2,UEFA Euro qualification,Vienna,Austria,False
1975-10-15,Czechoslovakia,Hungary,1,1,Friendly,Bratislava,Czechoslovakia,False
1975-10-15,Netherlands,Poland,3,0,UEFA Euro qualification,Amsterdam,Netherlands,False
1975-10-15,Yugoslavia,Sweden,3,0,UEFA Euro qualification,Zagreb,Yugoslavia,False
1975-10-16,Colombia,Peru,1,0,Copa América,Bogotá,Colombia,False
1975-10-18,Tanzania,Kenya,1,2,Friendly,Dar es Salaam,Tanzania,False
1975-10-19,China,New Zealand,2,1,Friendly,Beijing,China,False
1975-10-19,Hungary,Luxembourg,8,1,UEFA Euro qualification,Szombathely,Hungary,False
1975-10-20,Israel,Mexico,1,0,Friendly,Jaffa,Israel,False
1975-10-22,Peru,Colombia,2,0,Copa América,Lima,Peru,False
1975-10-24,Zambia,Mozambique,3,0,Friendly,Lusaka,Zambia,False
1975-10-26,Poland,Italy,0,0,UEFA Euro qualification,Warsaw,Poland,False
1975-10-28,Colombia,Peru,0,1,Copa América,Caracas,Venezuela,True
1975-10-29,Ireland,Turkey,4,0,UEFA Euro qualification,Dublin,Ireland,False
1975-10-29,Northern Ireland,Norway,3,0,UEFA Euro qualification,Belfast,Northern Ireland,False
1975-10-29,Scotland,Denmark,3,1,UEFA Euro qualification,Glasgow,Scotland,False
1975-10-30,Czechoslovakia,England,2,1,UEFA Euro qualification,Bratislava,Czechoslovakia,False
1975-10-31,Zambia,Kenya,1,2,CECAFA Cup,Lusaka,Zambia,False
1975-11-01,Malawi,Tanzania,3,1,CECAFA Cup,Ndola,Zambia,True
1975-11-02,Zambia,Uganda,0,1,CECAFA Cup,Lusaka,Zambia,False
1975-11-03,Malawi,Zanzibar,4,2,CECAFA Cup,Kitwe,Zambia,True
1975-11-04,Kenya,Uganda,1,1,CECAFA Cup,Ndola,Zambia,True
1975-11-05,French Guyana,Martinique,1,2,Friendly,Cayenne,French Guyana,False
1975-11-05,Macau,New Zealand,1,1,Friendly,Macau,Macau,False
1975-11-05,Tanzania,Zanzibar,4,0,CECAFA Cup,Mufalira,Zambia,True
1975-11-07,Kenya,Tanzania,3,2,CECAFA Cup,Lusaka,Zambia,True
1975-11-07,Malawi,Uganda,2,1,CECAFA Cup,Chingola,Zambia,True
1975-11-09,Kenya,Malawi,2,2,CECAFA Cup,Lusaka,Zambia,True
1975-11-09,Singapore,New Zealand,2,2,Friendly,Kallang,Singapore,False
1975-11-12,Portugal,Czechoslovakia,1,1,UEFA Euro qualification,Porto,Portugal,False
1975-11-12,Russia,Switzerland,4,1,UEFA Euro qualification,Kyïv,Soviet Union,False
1975-11-15,France,Belgium,0,0,UEFA Euro qualification,Paris,France,False
1975-11-16,Romania,Spain,2,2,UEFA Euro qualification,Bucharest,Romania,False
1975-11-19,Cameroon,Congo DR,2,1,Friendly,Yaoundé,Cameroon,False
1975-11-19,Germany,Bulgaria,1,0,UEFA Euro qualification,Stuttgart,Germany,False
1975-11-19,Portugal,England,1,1,UEFA Euro qualification,Lisbon,Portugal,False
1975-11-19,Wales,Austria,1,0,UEFA Euro qualification,Wrexham,Wales,False
1975-11-19,Yugoslavia,Northern Ireland,1,0,UEFA Euro qualification,Belgrade,Yugoslavia,False
1975-11-22,Cameroon,Congo DR,2,2,Friendly,Yaoundé,Cameroon,False
1975-11-22,Italy,Netherlands,1,0,UEFA Euro qualification,Rome,Italy,False
1975-11-23,Cyprus,Czechoslovakia,0,3,UEFA Euro qualification,Limassol,Cyprus,False
1975-11-23,Turkey,Russia,1,0,UEFA Euro qualification,Izmir,Turkey,False
1975-11-29,Romania,Russia,2,2,Friendly,Bucharest,Romania,False
1975-12-03,Portugal,Cyprus,1,0,UEFA Euro qualification,Setúbal,Portugal,False
1975-12-17,Scotland,Romania,1,1,UEFA Euro qualification,Glasgow,Scotland,False
1975-12-19,Egypt,Yemen DPR,5,0,Friendly,Tunis,Tunisia,True
1975-12-19,Palestine,Sudan,0,0,Friendly,Tunis,Tunisia,True
1975-12-19,Tunisia,United Arab Emirates,3,0,Friendly,Tunis,Tunisia,False
1975-12-20,Malawi,Swaziland,2,0,Friendly,Blantyre,Malawi,False
1975-12-20,Turkey,Germany,0,5,Friendly,Istanbul,Turkey,False
1975-12-21,Burma,Korea Republic,1,3,King's Cup,Bangkok,Thailand,True
1975-12-21,Iraq,United Arab Emirates,5,0,Friendly,Tunis,Tunisia,True
1975-12-21,Libya,Syria,2,3,Friendly,Tunis,Tunisia,True
1975-12-21,Malaysia,Singapore,0,0,King's Cup,Bangkok,Thailand,True
1975-12-21,Malta,Bulgaria,0,2,UEFA Euro qualification,Gżira,Malta,False
1975-12-21,Palestine,Sudan,0,1,Friendly,Tunis,Tunisia,True
1975-12-21,Saudi Arabia,Yemen DPR,0,1,Friendly,Tunis,Tunisia,True
1975-12-22,Malawi,Swaziland,0,0,Friendly,Blantyre,Malawi,False
1975-12-23,Egypt,Saudi Arabia,2,1,Friendly,Tunis,Tunisia,True
1975-12-23,Libya,Syria,1,0,Friendly,Tunis,Tunisia,True
1975-12-23,Thailand,Korea Republic,2,1,King's Cup,Bangkok,Thailand,False
1975-12-23,Tunisia,Iraq,1,1,Friendly,Tunis,Tunisia,False
1975-12-24,Burma,Singapore,6,0,King's Cup,Bangkok,Thailand,True
1975-12-26,Bermuda,Suriname,1,5,Friendly,Hamilton,Bermuda,False
1975-12-26,Egypt,Sudan,3,1,Friendly,Tunis,Tunisia,True
1975-12-26,Iraq,Syria,4,0,Friendly,Tunis,Tunisia,True
1975-12-26,Thailand,Singapore,0,1,King's Cup,Bangkok,Thailand,False
1975-12-27,Burma,Malaysia,2,1,King's Cup,Bangkok,Thailand,True
1975-12-28,Egypt,Iraq,1,0,Friendly,Tunis,Tunisia,True
1975-12-28,Sudan,Syria,1,0,Friendly,Tunis,Tunisia,True
1975-12-29,Thailand,Malaysia,1,0,King's Cup,Bangkok,Thailand,False
1975-12-30,Italy,Greece,3,2,Friendly,Florence,Italy,False
1975-12-30,Korea Republic,Singapore,5,0,King's Cup,Bangkok,Thailand,True
1976-01-01,Libya,Sudan,1,0,Friendly,Tripoli,Libya,False
1976-01-01,Thailand,Burma,0,0,King's Cup,Bangkok,Thailand,False
1976-01-02,Korea Republic,Malaysia,4,0,King's Cup,Bangkok,Thailand,True
1976-01-04,Burma,Korea Republic,0,1,King's Cup,Bangkok,Thailand,True
1976-01-09,Saudi Arabia,Algeria,1,3,Friendly,Riyadh,Saudi Arabia,False
1976-01-14,Gambia,Guinea-Bissau,3,1,Friendly,Banjul,Gambia,False
1976-01-15,Gambia,Mali,0,3,Friendly,Banjul,Gambia,False
1976-01-15,Mauritania,Senegal,1,4,Friendly,Banjul,Gambia,True
1976-01-16,Guinea,Senegal,2,2,Friendly,Banjul,Gambia,True
1976-01-16,Guinea-Bissau,Mali,1,1,Friendly,Banjul,Gambia,True
1976-01-17,Guinea,Mauritania,4,0,Friendly,Banjul,Gambia,True
1976-01-18,Guinea,Mali,0,1,Friendly,Banjul,Gambia,True
1976-01-25,Chad,Gabon,4,0,Friendly,N'Djamena,Chad,False
1976-01-25,Japan,Bulgaria,1,3,Friendly,Tokyo,Japan,False
1976-01-28,Japan,Bulgaria,1,1,Friendly,Osaka,Japan,False
1976-02-01,Japan,Bulgaria,0,3,Friendly,Tokyo,Japan,False
1976-02-04,Israel,Denmark,0,1,Friendly,Jaffa,Israel,False
1976-02-07,Montenegro,Russia,2,1,Friendly,Podgorica,Yugoslavia,False
1976-02-08,Congo,Angola,3,2,Friendly,Brazzaville,Congo,False
1976-02-08,Iraq,Turkey,0,0,Friendly,Baghdad,Iraq,False
1976-02-08,Kenya,Nigeria,1,1,Friendly,Nairobi,Kenya,False
1976-02-08,Malawi,Lesotho,4,1,Friendly,Zomba,Malawi,False
1976-02-09,El Salvador,Hungary,1,2,Friendly,San Salvador,El Salvador,False
1976-02-14,Zambia,Nigeria,1,3,Friendly,Chingola,Zambia,False
1976-02-15,Angola,Congo,1,1,Friendly,Luanda,Angola,False
1976-02-17,Iraq,German DR,1,1,Friendly,Baghdad,Iraq,False
1976-02-18,Tunisia,Yugoslavia,2,1,Friendly,Tunis,Tunisia,False
1976-02-20,Nigeria,Tanzania,0,0,Friendly,Lagos,Nigeria,False
1976-02-20,Saudi Arabia,Morocco,0,2,Friendly,Riyadh,Saudi Arabia,False
1976-02-22,Gabon,Chad,0,1,Friendly,Libreville,Gabon,False
1976-02-24,Algeria,Yugoslavia,1,2,Friendly,Algiers,Algeria,False
1976-02-25,Paraguay,Argentina,2,3,Copa Félix Bogado,Asunción,Paraguay,False
1976-02-25,Uruguay,Brazil,1,2,Copa Rio Branco,Montevideo,Uruguay,False
1976-02-27,Argentina,Brazil,1,2,Copa Roca,Buenos Aires,Argentina,False
1976-02-28,Germany,Malta,8,0,UEFA Euro qualification,Dortmund,Germany,False
1976-02-28,Tunisia,Sweden,1,1,Friendly,Tunis,Tunisia,False
1976-02-29,Egypt,Guinea,1,1,African Cup of Nations,Addis Abeba,Ethiopia,True
1976-02-29,Ethiopia,Uganda,2,0,African Cup of Nations,Addis Abeba,Ethiopia,False
1976-02-29,New Zealand,Australia,0,1,Friendly,Auckland,New Zealand,False
1976-03-01,Morocco,Sudan,2,2,African Cup of Nations,Dire Dawa,Ethiopia,True
1976-03-01,Nigeria,Congo DR,4,2,African Cup of Nations,Dire Dawa,Ethiopia,True
1976-03-02,Algeria,Sweden,0,2,Friendly,Algiers,Algeria,False
1976-03-02,Australia,New Zealand,3,1,Friendly,Melbourne,Australia,False
1976-03-03,Egypt,Uganda,2,1,African Cup of Nations,Addis Abeba,Ethiopia,True
1976-03-03,Ethiopia,Guinea,1,2,African Cup of Nations,Addis Abeba,Ethiopia,False
1976-03-03,Israel,Northern Ireland,1,1,Friendly,Jaffa,Israel,False
1976-03-04,Morocco,Congo DR,1,0,African Cup of Nations,Dire Dawa,Ethiopia,True
1976-03-04,Nigeria,Sudan,1,0,African Cup of Nations,Dire Dawa,Ethiopia,True
1976-03-05,Ethiopia,Egypt,1,1,African Cup of Nations,Addis Abeba,Ethiopia,False
1976-03-05,Guinea,Uganda,2,1,African Cup of Nations,Addis Abeba,Ethiopia,True
1976-03-06,Morocco,Nigeria,3,1,African Cup of Nations,Dire Dawa,Ethiopia,True
1976-03-06,Sudan,Congo DR,1,1,African Cup of Nations,Dire Dawa,Ethiopia,True
1976-03-07,Sierra Leone,Niger,5,1,FIFA World Cup qualification,Freetown,Sierra Leone,False
1976-03-09,Egypt,Morocco,1,2,African Cup of Nations,Addis Abeba,Ethiopia,True
1976-03-09,Guinea,Nigeria,1,1,African Cup of Nations,Addis Abeba,Ethiopia,True
1976-03-10,Czechoslovakia,Russia,2,2,Friendly,Košice,Czechoslovakia,False
1976-03-10,Malta,Libya,2,2,Friendly,Gżira,Malta,False
1976-03-10,Uruguay,Paraguay,2,2,Atlantic Cup,Montevideo,Uruguay,False
1976-03-11,Egypt,Guinea,2,4,African Cup of Nations,Addis Abeba,Ethiopia,True
1976-03-11,Morocco,Nigeria,2,1,African Cup of Nations,Addis Abeba,Ethiopia,True
1976-03-13,Burkina Faso,Mauritania,1,1,FIFA World Cup qualification,Ouagadougou,Upper Volta,True
1976-03-14,Egypt,Nigeria,2,3,African Cup of Nations,Addis Abeba,Ethiopia,True
1976-03-14,Guinea,Morocco,1,1,African Cup of Nations,Addis Abeba,Ethiopia,True
1976-03-20,Russia,Argentina,0,1,Friendly,Kyïv,Soviet Union,False
1976-03-21,Ghana,Togo,4,0,Friendly,Accra,Ghana,False
1976-03-21,Ivory Coast,Senegal,4,1,Friendly,Abidjan,Ivory Coast,False
1976-03-21,Niger,Sierra Leone,2,1,FIFA World Cup qualification,Niamey,Niger,False
1976-03-24,Bulgaria,Russia,0,3,Friendly,Sofia,Bulgaria,False
1976-03-24,Ireland,Norway,3,0,Friendly,Dublin,Ireland,False
1976-03-24,Poland,Argentina,1,2,Friendly,Chorzów,Poland,False
1976-03-24,Wales,England,1,2,Friendly,Wrexham,Wales,False
1976-03-26,Qatar,Saudi Arabia,1,0,Gulf Cup,Doha,Qatar,False
1976-03-27,Bahrain,United Arab Emirates,3,2,Gulf Cup,Doha,Qatar,True
1976-03-27,France,Czechoslovakia,2,2,Friendly,Paris,France,False
1976-03-27,Hungary,Argentina,2,0,Friendly,Budapest,Hungary,False
1976-03-27,Iraq,Oman,4,0,Gulf Cup,Doha,Qatar,True
1976-03-28,Gabon,Ivory Coast,0,3,Friendly,Libreville,Gabon,False
1976-03-28,Mauritania,Burkina Faso,0,2,FIFA World Cup qualification,Nouakchott,Mauritania,False
1976-03-28,Qatar,Kuwait,0,4,Gulf Cup,Doha,Qatar,False
1976-03-29,Bahrain,Iraq,1,4,Gulf Cup,Doha,Qatar,True
1976-03-29,Saudi Arabia,United Arab Emirates,2,0,Gulf Cup,Doha,Qatar,True
1976-03-31,Kuwait,Oman,8,0,Gulf Cup,Doha,Qatar,True
1976-04-01,Algeria,Libya,1,0,FIFA World Cup qualification,Algiers,Algeria,False
1976-04-01,Iraq,Saudi Arabia,7,1,Gulf Cup,Doha,Qatar,True
1976-04-01,Qatar,United Arab Emirates,3,1,Gulf Cup,Doha,Qatar,False
1976-04-02,Bahrain,Oman,1,0,Gulf Cup,Doha,Qatar,True
1976-04-02,Dominican Republic,Haiti,0,3,FIFA World Cup qualification,Santo Domingo,Dominican Republic,False
1976-04-03,Kuwait,United Arab Emirates,0,0,Gulf Cup,Doha,Qatar,True
1976-04-03,Qatar,Iraq,0,0,Gulf Cup,Doha,Qatar,False
1976-04-04,Oman,Saudi Arabia,1,3,Gulf Cup,Doha,Qatar,True
1976-04-04,Panama,Costa Rica,3,2,FIFA World Cup qualification,Panama City,Panama,False
1976-04-06,Bahrain,Kuwait,2,5,Gulf Cup,Doha,Qatar,True
1976-04-06,Iraq,United Arab Emirates,4,0,Gulf Cup,Doha,Qatar,True
1976-04-07,Italy,Portugal,3,1,Friendly,Turin,Italy,False
1976-04-07,Paraguay,Brazil,1,1,Copa Oswaldo Cruz,Asunción,Paraguay,False
1976-04-07,Qatar,Oman,4,1,Gulf Cup,Doha,Qatar,False
1976-04-07,Scotland,Switzerland,1,0,Friendly,Glasgow,Scotland,False
1976-04-08,Argentina,Uruguay,4,1,Copa Lipton,Buenos Aires,Argentina,False
1976-04-08,Bahrain,Saudi Arabia,2,1,Gulf Cup,Doha,Qatar,True
1976-04-08,Iraq,Kuwait,2,2,Gulf Cup,Doha,Qatar,True
1976-04-10,Oman,United Arab Emirates,1,1,Gulf Cup,Doha,Qatar,True
1976-04-10,Qatar,Bahrain,3,0,Gulf Cup,Doha,Qatar,False
1976-04-11,Kuwait,Saudi Arabia,3,1,Gulf Cup,Doha,Qatar,True
1976-04-15,Iraq,Kuwait,2,4,Gulf Cup,Doha,Qatar,True
1976-04-16,Libya,Algeria,0,0,FIFA World Cup qualification,Tripoli,Libya,False
1976-04-17,Haiti,Dominican Republic,3,0,FIFA World Cup qualification,Port-au-Prince,Haiti,False
1976-04-17,Yugoslavia,Hungary,0,0,Friendly,Banja Luka,Yugoslavia,False
1976-04-19,Ivory Coast,Gabon,1,3,Friendly,Abidjan,Ivory Coast,False
1976-04-19,Sierra Leone,Guinea,1,1,Friendly,Freetown,Sierra Leone,False
1976-04-21,Congo,Cuba,3,1,Friendly,Brazzaville,Congo,False
1976-04-21,German DR,Algeria,5,0,Friendly,Cottbus,German DR,False
1976-04-24,Czechoslovakia,Russia,2,0,UEFA Euro qualification,Bratislava,Czechoslovakia,False
1976-04-24,France,Poland,2,0,Friendly,Lens,France,False
1976-04-24,Spain,Germany,1,1,UEFA Euro qualification,Madrid,Spain,False
1976-04-24,Yugoslavia,Wales,2,0,UEFA Euro qualification,Zagreb,Yugoslavia,False
1976-04-25,Netherlands,Belgium,5,0,UEFA Euro qualification,Rotterdam,Netherlands,False
1976-04-25,Sierra Leone,Liberia,1,0,Friendly,Freetown,Sierra Leone,False
1976-04-28,Argentina,Paraguay,2,2,Copa Félix Bogado,Buenos Aires,Argentina,False
1976-04-28,Austria,Sweden,1,0,Friendly,Vienna,Austria,False
1976-04-28,Brazil,Uruguay,2,1,Copa Rio Branco,Rio de Janeiro,Brazil,False
1976-04-30,Switzerland,Hungary,0,1,Friendly,Lausanne,Switzerland,False
1976-05-02,Algeria,Guinea,1,2,Friendly,Algiers,Algeria,False
1976-05-02,Gabon,São Tomé and Príncipe,6,1,Friendly,Libreville,Gabon,False
1976-05-02,Guadeloupe,Martinique,0,1,Friendly,Pointe-à-Pitre,Guadeloupe,False
1976-05-02,Panama,El Salvador,1,1,FIFA World Cup qualification,Panama City,Panama,False
1976-05-05,Bulgaria,Korea DPR,3,0,Friendly,Sofia,Bulgaria,False
1976-05-06,China,Malaysia,2,0,Friendly,Beijing,China,False
1976-05-06,Greece,Poland,1,0,Friendly,Athens,Greece,False
1976-05-06,Scotland,Wales,3,1,British Championship,Glasgow,Scotland,False
1976-05-08,Scotland,Northern Ireland,3,0,British Championship,Glasgow,Scotland,False
1976-05-08,Wales,England,0,1,British Championship,Cardiff,Wales,False
1976-05-09,Zambia,Malawi,4,0,FIFA World Cup qualification,Lusaka,Zambia,False
1976-05-11,England,Northern Ireland,4,0,British Championship,London,England,False
1976-05-11,Martinique,Guadeloupe,3,2,Friendly,Fort-de-France,Martinique,False
1976-05-11,Sweden,Denmark,1,2,Friendly,Gothenburg,Sweden,False
1976-05-11,Switzerland,Poland,2,1,Friendly,Basel,Switzerland,False
1976-05-12,Bulgaria,Romania,1,0,Balkan Cup,Veliko Tărnovo,Bulgaria,False
1976-05-14,Wales,Northern Ireland,1,0,British Championship,Swansea,Wales,False
1976-05-15,Scotland,England,2,1,British Championship,Glasgow,Scotland,False
1976-05-19,Brazil,Argentina,2,0,Copa Roca,Rio de Janeiro,Brazil,False
1976-05-19,Finland,Switzerland,1,0,Friendly,Kuopio,Finland,False
1976-05-19,Norway,Iceland,0,1,Friendly,Oslo,Norway,False
1976-05-19,Paraguay,Uruguay,1,0,Atlantic Cup,Asunción,Paraguay,False
1976-05-22,Belgium,Netherlands,1,2,UEFA Euro qualification,Brussels,Belgium,False
1976-05-22,Germany,Spain,2,0,UEFA Euro qualification,Munich,Germany,False
1976-05-22,Hungary,France,1,0,Friendly,Budapest,Hungary,False
